label,dark_frac,vert_strokes_count,horiz_strokes_count,aspect_ratio,compactness,num_contours,cc_count,col_peaks,row_peaks,vertical_intensity_variance,gap_depth_index,intensity_fluctuation_ratio,column_intensity_entropy,frequency_white,average_peak_width
WORD,0.0121875,1,1,0.1428571428571428,0.6866359447004609,1,4,8,1,86.98938751220703,0.4013198614120483,0.0106613937618715,0.0,0.905,0.0258333333333333
WORD,0.040625,1,4,0.0833333333333333,0.4569892473118279,1,18,19,1,320.615234375,0.3290668427944183,0.0308119925023078,0.0,0.72,0.0320833333333333
WORD,0.05671875,1,5,0.1111111111111111,0.7132936507936508,1,18,26,2,396.5294494628906,0.2989832758903503,0.0444422904328983,0.0,0.57,0.03625
WORD,0.035,1,3,0.0666666666666666,0.3608888888888888,1,16,14,2,262.8097229003906,0.3214324712753296,0.0236610514016431,0.0,0.745,0.0308333333333333
WORD,0.0503125,1,2,0.0833333333333333,0.530373831775701,1,15,23,3,288.200439453125,0.2053921669721603,0.0304609836825548,0.0,0.585,0.0468181818181818
WORD,0.0234375,1,1,0.1428571428571428,0.7485714285714286,1,4,9,1,134.50953674316406,0.3106948137283325,0.0096813520964636,0.0,0.82,0.045
WORD,0.02453125,1,1,0.1666666666666666,0.7641509433962265,1,7,12,1,112.3801498413086,0.3867387175559997,0.01208813821409,0.0,0.8,0.047
WORD,0.02296875,1,2,0.1111111111111111,0.6014492753623188,1,8,10,2,215.0961151123047,0.3541176319122314,0.0179984545007489,0.0,0.845,0.0358333333333333
WORD,0.04390625,1,1,0.1428571428571428,0.6231292517006802,1,19,25,0,163.85098266601562,0.3754827678203583,0.0213632135403671,0.0,0.61,0.047
WORD,0.0365625,1,5,0.0909090909090909,0.49813200498132,1,8,15,2,254.4602203369141,0.2519728541374206,0.0223451627796852,0.0,0.7,0.0475
WORD,0.02125,1,1,0.125,0.597457627118644,1,11,13,0,124.5622100830078,0.3439341783523559,0.0116310789877985,0.0,0.75,0.0457142857142857
WORD,0.01734375,1,1,0.125,0.4364754098360656,1,14,13,0,78.03424835205078,0.308556854724884,0.0129142754579472,0.0,0.82,0.0272222222222222
WORD,0.0159375,1,2,0.125,0.6724137931034483,1,4,7,1,144.95436096191406,0.4210767745971679,0.0105013231932886,0.0,0.88,0.04
WORD,0.018125,1,2,0.125,0.68125,1,8,9,1,130.7224578857422,0.302097886800766,0.0139707870872208,0.0,0.88,0.025
WORD,0.03125,1,2,0.1111111111111111,0.5407407407407407,1,17,20,2,227.5558929443359,0.217145949602127,0.0255678070184201,0.0,0.745,0.0428571428571428
WORD,0.0228125,1,4,0.1111111111111111,0.5454545454545454,1,6,7,2,143.93727111816406,0.314391016960144,0.0093697120818271,0.0,0.815,0.05625
WORD,0.02390625,1,1,0.1111111111111111,0.5681341719077568,1,6,10,2,159.63442993164062,0.329736053943634,0.0141809354273749,0.0,0.8,0.049
WORD,0.05828125,1,2,0.1,0.6568807339449542,1,25,21,1,389.9190368652344,0.1799836605787277,0.0302747300792706,0.0,0.555,0.0545
WORD,0.02453125,1,2,0.1111111111111111,0.4977168949771689,1,18,17,0,128.00350952148438,0.2885349690914154,0.0171534971137841,0.0,0.765,0.032
WORD,0.0146875,1,1,0.0909090909090909,0.4745011086474501,1,9,10,2,118.61216735839844,0.3406145572662353,0.0132469455313288,0.0,0.855,0.0325
WORD,0.0653125,1,2,0.0666666666666666,0.3877862595419847,1,24,27,2,459.051025390625,0.3833405673503876,0.0493714402994073,0.0,0.545,0.0375
WORD,0.0340625,1,4,0.1111111111111111,0.6451077943615257,1,11,16,2,241.94659423828125,0.2701268792152405,0.0210754761680685,0.0,0.765,0.035
WORD,0.025625,1,2,0.1111111111111111,0.6617283950617284,1,7,10,1,201.49513244628903,0.3207378685474396,0.0158770401472705,0.0,0.8,0.1075
WORD,0.0359375,1,3,0.0666666666666666,0.4490566037735849,1,7,9,3,284.9482116699219,0.2097741067409515,0.0134842905568858,0.0,0.77,0.0559999999999999
WORD,0.02203125,1,1,0.125,0.7152777777777778,1,4,6,1,164.1387939453125,0.2604166269302368,0.0081717007417079,0.0,0.835,0.065
WORD,0.013125,1,1,0.1428571428571428,0.6640926640926641,1,8,6,1,84.72480773925781,0.2506572902202606,0.0083589084462612,0.0,0.865,0.0325
WORD,0.02828125,1,1,0.1428571428571428,0.6741071428571429,1,10,15,1,142.38914489746094,0.2839899659156799,0.0133216570229046,0.0,0.745,0.041875
WORD,0.05234375,2,2,0.0769230769230769,0.4526627218934911,1,22,24,2,351.3046569824219,0.2360410839319229,0.0311036753089219,0.0,0.57,0.053
WORD,0.02078125,1,1,0.1111111111111111,0.6507936507936508,1,7,9,0,252.40008544921875,0.2631808221340179,0.0183939867206643,0.0,0.85,0.02875
WORD,0.03796875,1,2,0.0666666666666666,0.3718518518518519,1,15,19,2,263.656005859375,0.2171677649021148,0.0269204149138772,0.0,0.665,0.0395454545454545
WORD,0.05578125,1,3,0.0833333333333333,0.523015873015873,1,16,21,1,363.2734680175781,0.2660421133041382,0.0351153336663237,0.0,0.565,0.0495454545454545
WORD,0.02375,1,1,0.0909090909090909,0.5077186963979416,1,15,11,2,168.93130493164062,0.2286025583744049,0.015137025424699,0.0,0.79,0.045
WORD,0.0321875,1,1,0.1,0.5815384615384616,1,11,15,1,307.58697509765625,0.5780351161956787,0.0281680234445111,0.0,0.855,0.0215
WORD,0.0109375,2,1,0.1111111111111111,0.5390946502057613,1,4,6,1,81.62741088867188,0.2286570072174072,0.007591702573631,0.0,0.91,0.0383333333333333
WORD,0.03859375,1,3,0.1111111111111111,0.6755050505050505,1,20,20,2,272.8030700683594,0.2716513872146606,0.0320071869570208,0.0,0.71,0.0311538461538461
WORD,0.01625,1,1,0.125,0.6935483870967742,1,6,7,1,142.68328857421875,0.3821839094161987,0.0118624118626835,0.0,0.865,0.075
WORD,0.02765625,1,2,0.1428571428571428,0.6904761904761905,1,11,15,1,129.18789672851562,0.2647036612033844,0.0121177711207181,0.0,0.725,0.0485714285714285
WORD,0.01734375,1,1,0.125,0.4441964285714285,1,12,13,0,68.83751678466797,0.3650596439838409,0.0099793111721248,0.0,0.795,0.0322222222222222
WORD,0.036875,1,2,0.1111111111111111,0.5380116959064327,1,8,17,2,217.47084045410156,0.2566721439361572,0.0208065930579391,0.0,0.735,0.041875
WORD,0.015,1,1,0.1428571428571428,0.658008658008658,1,4,6,1,91.31634521484376,0.2605944573879242,0.005981194475335,0.0,0.86,0.045
WORD,0.0225,1,2,0.1666666666666666,0.7435897435897436,1,7,10,1,108.640869140625,0.3492240905761719,0.0079210203013972,0.0,0.775,0.055
WORD,0.04734375,2,5,0.1111111111111111,0.638095238095238,1,17,22,2,320.6809387207031,0.2117947936058044,0.0341836546392024,0.0,0.61,0.045
WORD,0.0253125,1,2,0.1666666666666666,0.8300653594771242,1,6,10,1,147.3109893798828,0.2688227295875549,0.0090734372314499,0.0,0.805,0.049
WORD,0.01953125,1,1,0.1428571428571428,0.6828571428571428,1,10,10,1,110.95427703857422,0.296704888343811,0.0098008175942183,0.0,0.815,0.0357142857142857
WORD,0.023125,1,1,0.1428571428571428,0.5541871921182266,1,8,11,0,90.3513641357422,0.2275862395763397,0.0081706736750794,0.0,0.77,0.0428571428571428
WORD,0.01953125,1,2,0.1111111111111111,0.5694444444444444,1,10,10,3,150.58123779296875,0.4941489100456238,0.0148866404342832,0.0,0.88,0.0275
WORD,0.02640625,1,2,0.0833333333333333,0.4765625,1,16,15,2,223.4846038818359,0.2230892032384872,0.0203320896892506,0.0,0.825,0.0254545454545454
WORD,0.03140625,1,5,0.0833333333333333,0.4152298850574712,1,9,10,2,242.43283081054688,0.2232277244329452,0.0155469726961036,0.0,0.77,0.0483333333333333
WORD,0.02734375,1,1,0.1666666666666666,0.9135802469135802,1,8,11,1,168.84910583496094,0.2729426324367523,0.0105620570384313,0.0,0.76,0.09
WORD,0.0275,1,2,0.1428571428571428,0.7883597883597884,1,11,14,1,191.4748382568359,0.4036945700645447,0.0177440129038083,0.0,0.785,0.04
WORD,0.0225,1,1,0.125,0.645,1,9,12,1,146.30921936035156,0.4513308405876159,0.0158633589908915,0.0,0.85,0.026875
WORD,0.023125,1,1,0.0833333333333333,0.4715447154471545,1,6,9,3,175.09881591796875,0.3793244659900665,0.0138636805081706,0.0,0.845,0.0321428571428571
WORD,0.02328125,1,2,0.125,0.6862745098039216,1,9,10,2,160.4523468017578,0.3415776193141937,0.0157509864811501,0.0,0.825,0.03125
WORD,0.03546875,1,4,0.1111111111111111,0.7203703703703703,1,13,15,2,279.91387939453125,0.3723176419734955,0.0219172798182468,0.0,0.73,0.055
WORD,0.04171875,1,3,0.1111111111111111,0.5836526181353767,1,17,21,2,263.1884460449219,0.336796224117279,0.0308527814098241,0.0,0.655,0.0413636363636363
WORD,0.0253125,1,2,0.0833333333333333,0.4506172839506173,1,11,13,2,245.04449462890625,0.2992628216743469,0.0194594825756551,0.0,0.83,0.0283333333333333
WORD,0.01515625,1,1,0.1428571428571428,0.6796536796536796,1,3,7,2,115.09049987792967,0.3100069165229797,0.0095585409719243,0.0,0.875,0.035
WORD,0.0284375,1,1,0.1428571428571428,0.6705069124423964,1,8,13,1,127.3041000366211,0.2750000059604645,0.0102885518055441,0.0,0.755,0.0579999999999999
WORD,0.023125,1,4,0.1111111111111111,0.6148148148148148,1,6,7,1,137.85232543945312,0.3564065396785736,0.0125181429371966,0.0,0.85,0.028125
WORD,0.050625,1,6,0.0909090909090909,0.5527272727272727,1,19,21,2,289.60455322265625,0.2179582864046096,0.0286162113156625,0.0,0.595,0.04375
WORD,0.03796875,1,1,0.0769230769230769,0.4680161943319838,1,20,22,1,276.8126525878906,0.2059462666511535,0.0274583685702469,0.0,0.655,0.044
WORD,0.02671875,1,1,0.1428571428571428,0.6725274725274726,1,11,14,1,132.6002960205078,0.3458199799060821,0.0136321536893041,0.0,0.78,0.0315
WORD,0.04234375,1,3,0.0909090909090909,0.5084175084175084,1,18,16,2,282.8616943359375,0.2628645002841949,0.0254721265400232,0.0,0.68,0.045
WORD,0.03328125,1,3,0.1666666666666666,0.7657004830917874,1,11,13,0,151.1385955810547,0.3064644634723663,0.0116287636041567,0.0,0.73,0.0478571428571428
WORD,0.02546875,1,1,0.1428571428571428,0.6876513317191283,1,7,14,1,126.82362365722656,0.2532234787940979,0.0095291006244666,0.0,0.745,0.07375
WORD,0.05921875,1,2,0.0769230769230769,0.476009139375476,1,19,22,3,366.282470703125,0.1857080608606338,0.0299575578805333,0.0,0.615,0.0420833333333333
WORD,0.0303125,1,3,0.1111111111111111,0.5174129353233831,1,14,14,2,164.64382934570312,0.3717211186885834,0.0161729922001826,0.0,0.78,0.0315
WORD,0.0215625,1,1,0.1666666666666666,0.7530864197530864,1,7,10,1,106.4860382080078,0.3281802833080292,0.0086021910452226,0.0,0.775,0.055
WORD,0.013125,1,1,0.125,0.7758620689655172,1,4,6,1,114.6894760131836,0.171026349067688,0.0071565301478097,0.0,0.87,0.0533333333333333
WORD,0.03046875,1,3,0.1428571428571428,0.8103896103896104,1,6,10,1,170.3902130126953,0.2660100758075714,0.0094357680083996,0.0,0.755,0.07125
WORD,0.02296875,1,2,0.0666666666666666,0.3525423728813559,1,14,13,3,173.68492126464844,0.2536413967609405,0.0172400114143131,0.0,0.805,0.0277272727272727
WORD,0.04484375,1,3,0.0833333333333333,0.5579710144927537,1,14,15,2,453.5634460449219,0.3089215159416199,0.0289850111578156,0.0,0.72,0.0485714285714285
WORD,0.02578125,1,1,0.1666666666666666,0.7719298245614035,1,14,15,1,110.81536102294922,0.3237098753452301,0.0145158804382223,0.0,0.75,0.0313636363636363
WORD,0.0128125,1,1,0.1428571428571428,0.637065637065637,1,8,6,1,76.61042785644531,0.1911042928695678,0.0081679916601297,0.0,0.875,0.03
WORD,0.025625,1,1,0.1111111111111111,0.5807127882599581,1,8,11,2,206.77651977539065,0.3376906216144562,0.0193301366733169,0.0,0.82,0.0383333333333333
WORD,0.0425,1,3,0.0833333333333333,0.5166666666666667,1,11,17,3,304.71954345703125,0.1673657149076461,0.0270230517275678,0.0,0.66,0.0472222222222222
WORD,0.026875,1,1,0.1428571428571428,0.7493734335839599,1,6,12,1,170.05784606933594,0.3373061716556549,0.0147119388154719,0.0,0.765,0.0435714285714285
WORD,0.02875,1,2,0.1428571428571428,0.7587822014051522,1,8,14,1,162.2709503173828,0.238764151930809,0.0111481167201628,0.0,0.755,0.0491666666666666
WORD,0.0134375,1,1,0.1666666666666666,0.7450980392156863,1,9,8,1,74.49153900146484,0.6287915706634521,0.011320112251301,0.0,0.93,0.02
WORD,0.05171875,1,2,0.0833333333333333,0.424931129476584,1,25,29,2,404.8406677246094,0.3330428600311279,0.0458139793728265,0.0,0.665,0.0290625
WORD,0.02375,1,5,0.1111111111111111,0.5382716049382716,1,4,7,2,147.16297912597656,0.2782863080501556,0.0095866236395813,0.0,0.815,0.05625
WORD,0.02796875,1,1,0.1111111111111111,0.500805152979066,1,11,14,1,138.55838012695312,0.2794608175754547,0.0129981227814747,0.0,0.745,0.0457142857142857
WORD,0.01953125,1,1,0.1428571428571428,0.6444444444444445,1,6,9,1,100.42474365234376,0.423718512058258,0.0082154370038291,0.0,0.815,0.055
WORD,0.021875,1,1,0.125,0.6009615384615384,1,8,12,0,123.413330078125,0.3123958110809326,0.0119959547899036,0.0,0.805,0.0371428571428571
WORD,0.0178125,1,1,0.1428571428571428,0.8174603174603174,1,6,7,2,121.2125015258789,0.5062221884727478,0.0100793451296857,0.0,0.89,0.031
WORD,0.03390625,1,1,0.125,0.4747340425531915,1,20,19,0,126.19854736328124,0.3345527648925781,0.0200760582512491,0.0,0.685,0.0296666666666666
WORD,0.0428125,1,1,0.125,0.5921052631578947,1,15,21,0,167.14796447753906,0.3409090638160705,0.0180900218067942,0.0,0.59,0.051
WORD,0.03921875,1,2,0.0909090909090909,0.5622895622895623,1,3,10,2,279.5972595214844,0.25017249584198,0.0152739554263442,0.0,0.75,0.0725
WORD,0.03171875,1,1,0.125,0.5259146341463414,1,16,18,0,154.48965454101562,0.338707685470581,0.0189451346741701,0.0,0.74,0.0366666666666666
WORD,0.02296875,1,4,0.1111111111111111,0.5876068376068376,1,10,10,2,185.80148315429688,0.388214111328125,0.0189069481825259,0.0,0.83,0.0335714285714285
WORD,0.0315625,1,4,0.1,0.4769230769230769,1,7,14,2,217.9575653076172,0.2837946712970733,0.0189352702107778,0.0,0.75,0.0457142857142857
WORD,0.0246875,1,1,0.1428571428571428,0.6831168831168831,1,7,12,1,117.65472412109376,0.3279390037059784,0.0096645121167767,0.0,0.77,0.0559999999999999
WORD,0.04859375,3,4,0.1,0.5464285714285714,1,9,18,2,246.7207794189453,0.2454330176115036,0.0215888858770517,0.0,0.68,0.0415
WORD,0.02546875,1,2,0.1111111111111111,0.5722222222222222,1,8,16,2,174.2104034423828,0.2688961625099182,0.0173598364954589,0.0,0.805,0.0295
WORD,0.0425,1,7,0.0769230769230769,0.4113360323886639,1,15,21,2,291.21209716796875,0.3556078374385834,0.030244849025191,0.0,0.675,0.0338461538461538
WORD,0.0328125,1,1,0.1666666666666666,0.9177777777777778,1,11,14,0,197.29624938964844,0.317437469959259,0.015674617314852,0.0,0.685,0.0616666666666666
WORD,0.023125,1,3,0.0999999999999999,0.5056603773584906,1,9,13,1,166.34201049804688,0.1762458682060241,0.0141291936418304,0.0,0.805,0.0408333333333333
WORD,0.0546875,1,3,0.0833333333333333,0.5021739130434782,1,18,23,2,411.155517578125,0.2883224189281463,0.0434716715993949,0.0,0.555,0.0466666666666666
WORD,0.0640625,2,3,0.0909090909090909,0.5414320193081255,1,14,26,2,401.311767578125,0.2294911444187164,0.0373786274558781,0.0,0.525,0.0622222222222222
WORD,0.031875,1,3,0.1428571428571428,0.7651663405088063,1,13,17,1,167.37640380859375,0.2708166837692261,0.0161053374873057,0.0,0.725,0.0394444444444444
WORD,0.0271875,1,1,0.1428571428571428,0.7831632653061225,1,9,12,1,172.7156219482422,0.335161030292511,0.0117423351689741,0.0,0.77,0.0475
WORD,0.0528125,1,3,0.0833333333333333,0.4753968253968254,1,16,25,1,385.5125122070313,0.3104645013809204,0.0394028863622666,0.0,0.62,0.0346666666666666
WORD,0.0121875,1,1,0.0666666666666666,0.2472222222222222,1,8,11,2,106.6542510986328,0.333455890417099,0.0136812858242991,0.0,0.9,0.0241666666666666
WORD,0.03046875,3,3,0.1,0.5185185185185185,1,5,12,2,201.06687927246097,0.2614589035511017,0.0160539194886819,0.0,0.82,0.0383333333333333
WORD,0.01921875,2,3,0.1111111111111111,0.4988179669030733,1,8,11,2,136.8941192626953,0.2473789304494857,0.0137642126411836,0.0,0.85,0.036
WORD,0.03640625,1,2,0.1,0.6116883116883117,1,8,17,1,285.01617431640625,0.3561212718486786,0.0264373324822286,0.0,0.755,0.038125
WORD,0.01984375,1,1,0.1428571428571428,0.7301587301587301,1,7,9,0,113.54728698730467,0.2692107558250427,0.008317254703696,0.0,0.8,0.0766666666666666
WORD,0.044375,1,2,0.0833333333333333,0.4380952380952381,1,24,23,1,292.1072692871094,0.3024288117885589,0.0360856725813987,0.0,0.63,0.0483333333333333
WORD,0.0125,1,1,0.125,0.4571428571428571,1,7,7,1,60.29033279418945,0.3028978705406189,0.0058605404320802,0.0,0.865,0.037
WORD,0.02359375,1,3,0.0909090909090909,0.5052854122621564,1,8,7,2,168.34019470214844,0.2166176587343216,0.0106010361834766,0.0,0.83,0.044
WORD,0.01515625,1,2,0.125,0.6282051282051282,1,6,9,1,116.5970230102539,0.3093577027320862,0.0128583432862711,0.0,0.865,0.035
WORD,0.0246875,1,3,0.1111111111111111,0.6393762183235867,1,13,11,2,211.87225341796875,0.2707893550395965,0.0174063712530702,0.0,0.78,0.0414285714285714
WORD,0.0484375,1,4,0.0833333333333333,0.4507246376811594,1,20,24,4,291.7799072265625,0.2810490727424621,0.0359428695803045,0.0,0.675,0.0269444444444444
WORD,0.0175,3,4,0.1111111111111111,0.5805555555555556,1,6,9,1,135.96751403808594,0.3071029186248779,0.0115677011598121,0.0,0.835,0.043
WORD,0.02125,1,3,0.1111111111111111,0.6888888888888889,1,9,7,2,165.34466552734375,0.2469499111175537,0.0110686621047522,0.0,0.825,0.044
WORD,0.01703125,1,1,0.125,0.5132978723404256,1,12,11,1,95.27103424072266,0.3209207952022552,0.0105113471132235,0.0,0.83,0.0475
WORD,0.01671875,1,2,0.1111111111111111,0.5805555555555556,1,9,9,2,132.66397094726562,0.1987720131874084,0.0123285699839134,0.0,0.86,0.026875
WORD,0.0303125,1,1,0.1111111111111111,0.6302367941712204,1,8,16,2,225.97836303710935,0.3510361611843109,0.0187422120352296,0.0,0.79,0.0327777777777777
WORD,0.00984375,1,1,0.1666666666666666,0.6846846846846847,1,9,9,1,68.39881896972656,0.3537780940532684,0.0094449934115972,0.0,0.92,0.025
WORD,0.01375,1,2,0.0999999999999999,0.5344827586206896,1,8,6,2,79.06072998046875,0.2986860871315002,0.0061864928761467,0.0,0.875,0.0516666666666666
WORD,0.04515625,2,3,0.0833333333333333,0.4794372294372294,1,10,16,2,361.033935546875,0.175504058599472,0.0238512898099883,0.0,0.68,0.055
WORD,0.01859375,1,1,0.125,0.7660256410256411,1,4,8,1,168.39097595214844,0.3746767342090606,0.0126513389346206,0.0,0.84,0.05
WORD,0.01984375,1,3,0.1111111111111111,0.5666666666666667,1,2,6,2,119.68002319335938,0.40055051445961,0.0070868076846621,0.0,0.86,0.08
WORD,0.06046875,1,3,0.0769230769230769,0.4374581939799331,1,21,26,3,398.4872741699219,0.274491012096405,0.0401439009032292,0.0,0.555,0.0535
WORD,0.05859375,1,3,0.0769230769230769,0.4469496021220159,1,21,24,2,389.6567077636719,0.2270964235067367,0.0373028758422488,0.0,0.54,0.0513636363636363
WORD,0.0259375,1,1,0.1428571428571428,0.6485260770975056,1,10,13,1,121.3008804321289,0.4850803017616272,0.0131724555845912,0.0,0.79,0.0316666666666666
WORD,0.02296875,1,1,0.125,0.5703125,1,8,11,1,118.95318603515624,0.2567708194255829,0.0094665281137699,0.0,0.81,0.0408333333333333
WORD,0.0165625,1,1,0.1,0.5875,1,6,8,2,131.19345092773438,0.1320631504058838,0.0089029776630093,0.0,0.855,0.039
WORD,0.02375,1,4,0.125,0.6920731707317073,1,7,9,2,167.7327117919922,0.2675956189632416,0.0113225516898022,0.0,0.805,0.075
WORD,0.03015625,4,3,0.1428571428571428,0.7335164835164835,1,6,11,1,185.50863647460935,0.4346908032894134,0.0161324564693338,0.0,0.825,0.0294444444444444
WORD,0.03453125,1,2,0.0833333333333333,0.4887005649717514,1,8,12,3,205.39222717285156,0.1133053228259086,0.0126515722471001,0.0,0.725,0.07875
WORD,0.03625,1,3,0.0909090909090909,0.556998556998557,1,11,13,2,259.666259765625,0.2041817754507064,0.0149074976553052,0.0,0.735,0.0478571428571428
WORD,0.02125,1,3,0.1428571428571428,0.7402597402597403,1,6,9,2,118.1926498413086,0.2541240453720093,0.0099783062068967,0.0,0.835,0.0335714285714285
WORD,0.0084375,1,2,0.1666666666666666,0.6724137931034483,1,8,6,1,66.38232421875,0.2621641159057617,0.0077441151263076,0.0,0.93,0.025
WORD,0.02015625,1,2,0.1428571428571428,0.6514285714285715,1,6,10,1,93.59873962402344,0.2763088643550873,0.0081374926702132,0.0,0.795,0.0766666666666666
WORD,0.0340625,1,1,0.1428571428571428,0.8017057569296375,1,10,14,1,201.0005798339844,0.2433438003063202,0.014532132691776,0.0,0.715,0.0575
WORD,0.02015625,1,1,0.125,0.575,1,9,11,1,111.71906280517578,0.2386328279972076,0.0112857447838838,0.0,0.81,0.033125
WORD,0.0209375,1,3,0.1428571428571428,0.7507598784194529,1,9,11,1,159.26287841796875,0.3641361594200134,0.0154603190069248,0.0,0.825,0.035
WORD,0.03953125,1,2,0.0714285714285714,0.3947772657450076,1,20,19,4,230.5324554443359,0.1783379912376403,0.0219494090213897,0.0,0.69,0.0377272727272727
WORD,0.01421875,1,3,0.125,0.66,1,5,4,2,98.06378936767578,0.3026394248008728,0.0063818914812988,0.0,0.905,0.0416666666666666
WORD,0.039375,2,4,0.0909090909090909,0.4982738780207135,1,14,18,2,272.4293212890625,0.2644501030445099,0.0263664525507823,0.0,0.71,0.0385
WORD,0.020625,1,1,0.1111111111111111,0.6613756613756614,1,8,9,1,149.70126342773438,0.3072115480899811,0.0133067758913778,0.0,0.825,0.044
WORD,0.0296875,1,1,0.1,0.6466666666666666,1,6,11,1,274.793701171875,0.2649472057819366,0.0176841635947354,0.0,0.815,0.055
WORD,0.04875,1,3,0.0909090909090909,0.5543237250554324,1,6,15,1,356.12969970703125,0.2647255063056946,0.0243088982277327,0.0,0.65,0.06
WORD,0.02828125,1,1,0.1428571428571428,0.8194070080862533,1,5,10,1,175.8625946044922,0.3095839619636535,0.0104581226667222,0.0,0.765,0.06875
WORD,0.0253125,1,3,0.1,0.5979591836734693,1,11,12,2,182.2859344482422,0.2648526132106781,0.0153303843966087,0.0,0.845,0.0255
WORD,0.06609375,1,4,0.0833333333333333,0.546957671957672,1,19,23,2,447.7875061035156,0.2141868472099304,0.0449777978963327,0.0,0.515,0.0465384615384615
WORD,0.02828125,1,1,0.1428571428571428,0.5206349206349207,1,22,20,0,98.70370483398438,0.3822962939739227,0.017140539011922,0.0,0.695,0.0286666666666666
WORD,0.0403125,1,2,0.1111111111111111,0.5185185185185185,1,8,20,1,196.35818481445312,0.282992422580719,0.02388420836377,0.0,0.74,0.027
WORD,0.0203125,1,2,0.1,0.5733333333333334,1,7,9,2,152.1744384765625,0.3499293625354767,0.015105932418509,0.0,0.85,0.0292857142857142
WORD,0.02078125,1,1,0.125,0.4639830508474576,1,15,13,0,89.92730712890625,0.2187193632125854,0.0128060595982119,0.0,0.82,0.0277777777777777
WORD,0.03671875,1,1,0.1428571428571428,0.7724252491694352,1,13,18,1,190.2476806640625,0.3364137411117553,0.0200645923892475,0.0,0.68,0.03625
WORD,0.0134375,1,2,0.125,0.6388888888888888,1,9,7,2,85.8301010131836,0.3959091007709503,0.0103824089709046,0.0,0.895,0.0279999999999999
WORD,0.0375,1,1,0.2,0.9156626506024096,1,7,17,0,150.31866455078125,0.3361915946006775,0.0138775720303682,0.0,0.685,0.0415
WORD,0.0234375,1,2,0.125,0.7523584905660378,1,11,14,1,170.7402801513672,0.2657923400402069,0.0172087472790105,0.0,0.795,0.0385714285714285
WORD,0.02125,1,1,0.125,0.6096491228070176,1,10,13,0,112.86968994140624,0.3858531713485718,0.0126754527391145,0.0,0.765,0.0355555555555555
WORD,0.01953125,1,1,0.1428571428571428,0.5324675324675324,1,12,11,0,84.42098999023438,0.3339969217777252,0.0116161095056808,0.0,0.825,0.0255
WORD,0.023125,1,1,0.1428571428571428,0.6625615763546798,1,10,14,1,124.82982635498048,0.3313753306865692,0.0115391951326563,0.0,0.8,0.0322222222222222
WORD,0.01859375,1,3,0.0833333333333333,0.4634146341463415,1,6,10,3,126.85575103759766,0.3048526048660278,0.0112101635801149,0.0,0.845,0.04
WORD,0.0365625,1,2,0.0909090909090909,0.4553359683794466,1,29,26,2,202.65380859375,0.1557663977146148,0.026217217073475,0.0,0.65,0.0281578947368421
WORD,0.04734375,1,2,0.1428571428571428,0.7857142857142857,1,14,21,1,227.90347290039065,0.3385220468044281,0.0193067696201689,0.0,0.615,0.0527777777777777
WORD,0.033125,1,1,0.0833333333333333,0.4448356807511737,1,15,16,3,215.72882080078125,0.352292001247406,0.0208838837572786,0.0,0.765,0.0309090909090909
WORD,0.00859375,1,1,0.1,0.58,1,6,5,1,57.771915435791016,0.068928375840187,0.0057853102534771,0.0,0.92,0.03
WORD,0.0234375,1,2,0.1428571428571428,0.7842565597667639,1,6,7,1,152.3647003173828,0.3241522312164306,0.008529747324351,0.0,0.8,0.05875
WORD,0.018125,1,3,0.1111111111111111,0.5968992248062015,1,13,11,1,105.58348846435548,0.3773045241832733,0.0132416661295866,0.0,0.895,0.0233333333333333
WORD,0.02328125,1,3,0.125,0.6646341463414634,1,6,8,2,166.572265625,0.3548876643180847,0.0125638160201544,0.0,0.835,0.043
WORD,0.016875,1,1,0.1428571428571428,0.782312925170068,1,9,9,1,118.07393646240234,0.3459259271621704,0.0108759278653499,0.0,0.86,0.03
WORD,0.02234375,1,4,0.0909090909090909,0.4886363636363636,1,11,7,2,164.8114776611328,0.2632930278778076,0.0102492056060778,0.0,0.82,0.04
WORD,0.02359375,1,1,0.1111111111111111,0.6666666666666666,1,7,11,2,206.74749755859375,0.153343379497528,0.0134522297882705,0.0,0.82,0.0357142857142857
WORD,0.02671875,1,1,0.125,0.75,1,10,7,1,200.1436767578125,0.2815456688404083,0.010718352081216,0.0,0.795,0.051
WORD,0.02859375,1,4,0.1,0.4714285714285714,1,9,17,1,177.47299194335938,0.2687745094299316,0.01954111919683,0.0,0.77,0.03
WORD,0.011875,1,1,0.125,0.64,1,4,5,1,68.69380187988281,0.3236918747425079,0.005044196051016,0.0,0.89,0.0466666666666666
WORD,0.02296875,1,1,0.1111111111111111,0.5126705653021443,1,7,13,0,130.48007202148438,0.1967999339103698,0.0091547809973219,0.0,0.775,0.0475
WORD,0.02625,1,1,0.1428571428571428,0.7520215633423181,1,8,11,1,155.26065063476562,0.3530109822750091,0.0104875516519527,0.0,0.785,0.08
WORD,0.03734375,1,4,0.1428571428571428,0.8057142857142857,1,13,18,1,197.2938232421875,0.2832098007202148,0.0152071679938487,0.0,0.655,0.079
WORD,0.0303125,1,1,0.1428571428571428,0.6932773109243697,1,8,13,1,134.87757873535156,0.3153017163276672,0.0103320907048888,0.0,0.705,0.069
WORD,0.02265625,1,2,0.0999999999999999,0.4264150943396226,1,8,12,2,143.3754119873047,0.356631338596344,0.0181185152431894,0.0,0.83,0.03
