sample_id,label,dark_frac,vert_strokes_count,horiz_strokes_count,aspect_ratio,compactness,num_contours,cc_count,col_peaks,row_peaks,vertical_intensity_variance,gap_depth_index,intensity_fluctuation_ratio,column_intensity_entropy,frequency_white,average_peak_width
NUM_182,NUMBER,0.010625,1,1,0.1,0.5483870967741935,1,3,6,2,117.55673217773438,0.3500482738018036,0.006749565173327492,0.0,0.925,0.04
NUM_183,NUMBER,0.01125,1,1,0.09999999999999999,0.46206896551724136,1,4,5,2,93.12092590332031,0.2615111768245697,0.006310075269367618,0.0,0.925,0.035
NUM_184,NUMBER,0.01609375,1,2,0.07692307692307693,0.5186813186813187,1,6,6,2,156.6531524658203,0.31391340494155884,0.011727682828880696,0.0,0.905,0.028999999999999998
NUM_185,NUMBER,0.018125,1,3,0.1111111111111111,0.5925925925925926,1,9,10,1,148.00013732910156,0.2963602840900421,0.013042496958482253,0.0,0.85,0.035
NUM_186,NUMBER,0.01828125,1,1,0.09999999999999999,0.492156862745098,1,14,8,2,127.87657928466797,0.23636847734451294,0.011774221066625585,0.0,0.84,0.03666666666666667
NUM_187,NUMBER,0.01515625,1,1,0.09090909090909091,0.5824915824915825,1,5,5,3,130.76708984375,0.39104369282722473,0.0083763693601208,0.0,0.9,0.035
NUM_188,NUMBER,0.01921875,1,1,0.09999999999999999,0.4507936507936508,1,12,12,2,125.34088134765625,0.11696877330541611,0.012595032675501775,0.0,0.865,0.023333333333333334
NUM_189,NUMBER,0.01640625,1,2,0.1111111111111111,0.7242798353909465,1,5,5,2,124.92941284179688,0.49787279963493347,0.008624116479855639,0.0,0.895,0.03625
NUM_190,NUMBER,0.01953125,1,4,0.1111111111111111,0.8031746031746032,1,8,8,2,163.26873779296875,0.32994163036346436,0.010759949657829532,0.0,0.865,0.037000000000000005
NUM_191,NUMBER,0.0215625,1,1,0.09090909090909091,0.44919786096256686,1,14,8,3,174.4505615234375,0.24555222690105438,0.01180900602241452,0.0,0.855,0.034166666666666665
NUM_192,NUMBER,0.02515625,1,1,0.09999999999999999,0.473015873015873,1,13,11,1,193.08236694335938,0.20127181708812714,0.015754076772650418,0.0,0.815,0.03642857142857143
NUM_193,NUMBER,0.0140625,1,1,0.09999999999999999,0.4421052631578947,1,6,5,2,107.05476379394531,0.337955504655838,0.0075781370463699135,0.0,0.875,0.04125
NUM_194,NUMBER,0.01171875,1,1,0.09999999999999999,0.4647058823529412,1,5,4,2,121.73857116699219,0.30898982286453247,0.008868020013514138,0.0,0.915,0.03125
NUM_195,NUMBER,0.00828125,1,1,0.1,0.4033333333333333,1,6,5,2,57.11521530151367,0.44547563791275024,0.005208819744524721,0.0,0.905,0.04166666666666667
NUM_196,NUMBER,0.02265625,1,1,0.09999999999999999,0.5470588235294118,1,10,9,2,171.4239501953125,0.2964514493942261,0.013338096238055657,0.0,0.865,0.03166666666666666
NUM_197,NUMBER,0.019375,1,1,0.09999999999999999,0.5529411764705883,1,13,11,2,158.6424560546875,0.2794090807437897,0.014133211663388299,0.0,0.87,0.03166666666666666
NUM_198,NUMBER,0.0190625,1,1,0.1,0.4838709677419355,1,13,11,2,142.75201416015625,0.3534187972545624,0.014505200839755568,0.0,0.85,0.029285714285714283
NUM_199,NUMBER,0.01140625,1,1,0.09090909090909091,0.577922077922078,1,9,4,2,98.95787811279297,0.5689530372619629,0.007196206582230862,0.0,0.91,0.03125
NUM_200,NUMBER,0.02890625,1,1,0.09090909090909091,0.5151515151515151,1,15,13,2,257.7619934082031,0.29110753536224365,0.021394124466908308,0.0,0.795,0.039285714285714285
NUM_201,NUMBER,0.024375,1,3,0.1111111111111111,0.6666666666666666,1,10,10,2,187.54269409179688,0.39627036452293396,0.013459388728111471,0.0,0.84,0.03666666666666667
NUM_202,NUMBER,0.0103125,1,3,0.09999999999999999,0.43103448275862066,1,8,6,2,70.0108871459961,0.4859863221645355,0.008864513403324472,0.0,0.925,0.0275
NUM_203,NUMBER,0.01015625,1,1,0.11111111111111112,0.45161290322580644,1,6,4,1,80.3864974975586,0.2976207733154297,0.005834019110508971,0.0,0.905,0.03375
NUM_204,NUMBER,0.0115625,1,1,0.09999999999999999,0.508695652173913,1,7,5,2,85.30779266357422,0.073414646089077,0.0062858051589897036,0.0,0.95,0.026666666666666665
NUM_205,NUMBER,0.00796875,1,1,0.09999999999999999,0.43043478260869567,1,6,4,2,55.63346862792969,0.2080792784690857,0.006168923888869872,0.0,0.945,0.028333333333333335
NUM_206,NUMBER,0.00796875,1,1,0.125,0.65,1,5,5,2,53.445552825927734,0.29445359110832214,0.005365454143568477,0.0,0.93,0.03166666666666666
NUM_207,NUMBER,0.01125,1,1,0.1111111111111111,0.56,1,4,4,1,76.74999237060547,0.20045745372772217,0.006512092951476982,0.0,0.915,0.027000000000000003
NUM_208,NUMBER,0.0165625,1,2,0.1111111111111111,0.7407407407407407,1,10,8,2,133.78909301757812,0.32439881563186646,0.008496720096417049,0.0,0.86,0.045
NUM_209,NUMBER,0.0140625,1,1,0.09999999999999999,0.4568627450980392,1,8,8,2,103.573974609375,0.11836186796426773,0.010495641608060125,0.0,0.895,0.028999999999999998
NUM_210,NUMBER,0.014375,1,1,0.1,0.44,1,12,10,2,101.62308502197266,0.24731630086898804,0.011487337786694257,0.0,0.88,0.025714285714285717
NUM_211,NUMBER,0.00734375,1,1,0.09999999999999999,0.24482758620689654,1,5,2,1,69.54063415527344,0.42767295241355896,0.005200660494491086,0.0,0.935,0.03166666666666666
NUM_212,NUMBER,0.020625,1,1,0.1111111111111111,0.4936247723132969,1,13,11,1,145.82968139648438,0.2631131112575531,0.01350212955838469,0.0,0.805,0.034375
NUM_213,NUMBER,0.02296875,1,1,0.1111111111111111,0.5506172839506173,1,9,7,2,160.32113647460938,0.1983989179134369,0.010576598642353375,0.0,0.84,0.03666666666666667
NUM_214,NUMBER,0.01734375,1,4,0.1,0.609375,1,7,7,2,160.6419677734375,0.2399708479642868,0.012768664487340587,0.0,0.89,0.032
NUM_215,NUMBER,0.02015625,1,1,0.1111111111111111,0.5555555555555556,1,11,12,1,147.37017822265625,0.23278188705444336,0.012386014364100978,0.0,0.83,0.03833333333333334
NUM_216,NUMBER,0.018125,1,3,0.1111111111111111,0.5904761904761905,1,6,6,2,119.5542984008789,0.4366064667701721,0.0075668523966249835,0.0,0.88,0.04
NUM_217,NUMBER,0.015625,1,1,0.09090909090909091,0.4340909090909091,1,7,4,2,105.02082061767578,0.16960209608078003,0.008414533190164816,0.0,0.885,0.033
NUM_218,NUMBER,0.0103125,1,1,0.11111111111111112,0.5404040404040404,1,4,5,2,66.32752227783203,0.1443466693162918,0.005371460726481351,0.0,0.935,0.03166666666666666
NUM_219,NUMBER,0.01578125,1,2,0.1111111111111111,0.4839506172839506,1,10,6,2,120.88484191894531,0.19168256223201752,0.010493896442414842,0.0,0.865,0.0325
NUM_220,NUMBER,0.01453125,1,1,0.1,0.5428571428571428,1,8,7,2,111.404296875,0.22333523631095886,0.009305329348778268,0.0,0.89,0.0375
NUM_221,NUMBER,0.0103125,1,2,0.1111111111111111,0.5733333333333334,1,7,5,2,81.24859619140625,0.29652655124664307,0.006868955494897692,0.0,0.925,0.035
NUM_222,NUMBER,0.0096875,1,1,0.1111111111111111,0.5791245791245792,1,4,7,1,68.70990753173828,0.4268988072872162,0.007243879075094451,0.0,0.925,0.035
NUM_223,NUMBER,0.0209375,1,2,0.1,0.5933333333333334,1,7,9,2,182.39370727539062,0.22980958223342896,0.012092755842382893,0.0,0.85,0.035
NUM_224,NUMBER,0.02484375,1,4,0.1,0.5688888888888889,1,8,7,2,187.9744110107422,0.3632906973361969,0.011610258238548995,0.0,0.84,0.040999999999999995
NUM_225,NUMBER,0.01953125,1,2,0.09999999999999999,0.5666666666666667,1,7,7,3,144.13597106933594,0.36824682354927063,0.011489707797183337,0.0,0.865,0.037000000000000005
NUM_226,NUMBER,0.01,1,1,0.1111111111111111,0.45454545454545453,1,4,6,1,75.70393371582031,0.3500971496105194,0.005234043297493917,0.0,0.92,0.03666666666666667
NUM_227,NUMBER,0.00859375,1,1,0.09999999999999999,0.4393939393939394,1,6,3,3,91.82878112792969,0.08201279491186142,0.0058238300275052935,0.0,0.935,0.02625
NUM_228,NUMBER,0.01171875,1,1,0.09999999999999999,0.44285714285714284,1,5,4,2,106.90826416015625,0.11504831910133362,0.006804187574623303,0.0,0.925,0.035
NUM_229,NUMBER,0.0146875,1,2,0.1111111111111111,0.6190476190476191,1,9,6,2,112.52960205078125,0.33008259534835815,0.008662742774761282,0.0,0.865,0.037000000000000005
NUM_230,NUMBER,0.01546875,1,2,0.07692307692307693,0.4819004524886878,1,8,5,3,152.31455993652344,0.4067659080028534,0.009987357505002792,0.0,0.905,0.028999999999999998
NUM_231,NUMBER,0.0078125,1,1,0.1,0.403125,1,6,3,2,61.13249969482422,0.09578543901443481,0.004567652416543852,0.0,0.945,0.028333333333333335
NUM_232,NUMBER,0.018125,1,2,0.1,0.609375,1,5,8,2,188.5574188232422,0.24916595220565796,0.013205856604152834,0.0,0.885,0.033
NUM_233,NUMBER,0.01984375,1,1,0.1111111111111111,0.7234567901234568,1,7,11,2,161.0194091796875,0.3830612599849701,0.012719444475103975,0.0,0.835,0.0375
NUM_234,NUMBER,0.01015625,1,2,0.11111111111111112,0.6772486772486772,1,6,4,2,83.82255554199219,0.3345976769924164,0.007031743107791046,0.0,0.92,0.03666666666666667
NUM_235,NUMBER,0.0109375,1,1,0.1111111111111111,0.5117845117845118,1,3,6,2,86.03478240966797,0.399506539106369,0.0063174298947955496,0.0,0.92,0.03666666666666667
NUM_236,NUMBER,0.0171875,1,1,0.09999999999999999,0.4588235294117647,1,12,7,2,111.7803726196289,0.1986774355173111,0.009692302699060084,0.0,0.87,0.03166666666666666
NUM_237,NUMBER,0.00984375,1,1,0.1111111111111111,0.4888888888888889,1,6,3,2,73.77628326416016,0.37898722290992737,0.004563110834922998,0.0,0.92,0.03666666666666667
NUM_238,NUMBER,0.0134375,1,2,0.11111111111111112,0.6819923371647509,1,4,6,2,120.44183349609375,0.5739620923995972,0.009533640767029802,0.0,0.915,0.03125
NUM_239,NUMBER,0.011875,1,1,0.1,0.44571428571428573,1,6,6,2,95.92245483398438,0.19515739381313324,0.009383860288590024,0.0,0.92,0.03
NUM_240,NUMBER,0.01015625,1,1,0.08333333333333333,0.47413793103448276,1,8,7,2,92.59490966796875,0.22325125336647034,0.009321215252669044,0.0,0.91,0.027999999999999997
NUM_241,NUMBER,0.01453125,1,3,0.08333333333333333,0.5919540229885057,1,9,7,2,124.01206970214844,0.3879120647907257,0.009692265821901731,0.0,0.905,0.0325
NUM_242,NUMBER,0.014375,1,1,0.1,0.5096774193548387,1,6,6,2,134.9187469482422,0.26683539152145386,0.009190840119183601,0.0,0.91,0.0325
NUM_243,NUMBER,0.015625,1,1,0.1111111111111111,0.4617283950617284,1,14,8,2,104.43827819824219,0.22450575232505798,0.010764867403340312,0.0,0.88,0.029166666666666664
NUM_244,NUMBER,0.0284375,1,2,0.09090909090909091,0.48533724340175954,1,16,12,2,244.97647094726562,0.22853057086467743,0.01725456177378557,0.0,0.825,0.035
NUM_245,NUMBER,0.0125,1,2,0.1111111111111111,0.5733333333333334,1,3,4,2,91.62332153320312,0.2529531717300415,0.004303650787819117,0.0,0.92,0.05
NUM_246,NUMBER,0.0140625,1,1,0.06666666666666667,0.4,1,9,5,1,122.27936553955078,0.11807677894830704,0.009232904618484026,0.0,0.885,0.033
NUM_247,NUMBER,0.00890625,1,1,0.11111111111111112,0.4014336917562724,1,5,6,2,60.637657165527344,0.3077183663845062,0.006181559565332386,0.0,0.94,0.03
NUM_248,NUMBER,0.0078125,1,2,0.11111111111111112,0.44802867383512546,1,4,5,2,63.779483795166016,0.41039127111434937,0.006417889465763583,0.0,0.94,0.03
NUM_249,NUMBER,0.013125,1,3,0.1,0.572,1,4,6,2,109.3917465209961,0.33268609642982483,0.006098002709473379,0.0,0.915,0.03125
NUM_250,NUMBER,0.0178125,1,3,0.1,0.402,1,11,8,2,140.83575439453125,0.24409174919128418,0.013155869208095593,0.0,0.865,0.0325
NUM_251,NUMBER,0.0109375,1,1,0.1111111111111111,0.6342592592592593,1,4,3,2,95.30838012695312,0.17954021692276,0.006181964502575949,0.0,0.91,0.04
NUM_252,NUMBER,0.0134375,1,3,0.1,0.6057142857142858,1,5,5,2,128.1428680419922,0.24904942512512207,0.009326983486084047,0.0,0.9,0.03
NUM_253,NUMBER,0.0140625,1,1,0.09090909090909091,0.5616883116883117,1,7,4,1,113.4297103881836,0.3733748197555542,0.006865576803451671,0.0,0.895,0.03625
NUM_254,NUMBER,0.01328125,1,1,0.09999999999999999,0.6,1,7,3,2,97.68439483642578,0.4749244451522827,0.006703139986956395,0.0,0.905,0.03375
NUM_255,NUMBER,0.011875,1,2,0.1111111111111111,0.6888888888888889,1,3,5,2,90.84058380126953,0.28094932436943054,0.006713985106560455,0.0,0.91,0.055
NUM_256,NUMBER,0.02,1,1,0.09999999999999999,0.47843137254901963,1,11,9,3,134.06028747558594,0.3131723701953888,0.012901115277694311,0.0,0.84,0.03666666666666667
NUM_257,NUMBER,0.00765625,1,2,0.125,0.8303571428571429,1,6,3,2,67.47476196289062,0.4030739963054657,0.0055053968271664136,0.0,0.95,0.0325
NUM_258,NUMBER,0.0215625,1,1,0.09999999999999999,0.4235294117647059,1,10,7,2,165.09506225585938,0.14890539646148682,0.011574769562353147,0.0,0.855,0.034166666666666665
NUM_259,NUMBER,0.0146875,1,1,0.08333333333333333,0.5114942528735632,1,9,4,3,125.69621276855469,0.5655604600906372,0.008826869958754157,0.0,0.895,0.031
NUM_260,NUMBER,0.0084375,1,1,0.1111111111111111,0.48484848484848486,1,5,4,2,66.37521362304688,0.211948424577713,0.0055751295779264114,0.0,0.94,0.03
NUM_261,NUMBER,0.01921875,1,1,0.1111111111111111,0.5358024691358024,1,12,8,2,157.03289794921875,0.1459580957889557,0.010570337567222263,0.0,0.845,0.035833333333333335
NUM_262,NUMBER,0.00890625,1,1,0.09999999999999999,0.4,1,7,5,1,74.60063171386719,0.6299041509628296,0.008748810736231726,0.0,0.94,0.02375
NUM_263,NUMBER,0.0134375,1,1,0.11111111111111112,0.5913978494623656,1,6,5,2,104.4497299194336,0.24064603447914124,0.007675686274025135,0.0,0.89,0.0375
NUM_264,NUMBER,0.02234375,1,1,0.06666666666666667,0.49333333333333335,1,6,6,2,200.05477905273438,0.3714105784893036,0.010909972584067087,0.0,0.875,0.04125
NUM_265,NUMBER,0.02140625,1,2,0.1,0.6311111111111111,1,9,10,2,198.72113037109375,0.3707929253578186,0.012993416864676081,0.0,0.845,0.035
NUM_266,NUMBER,0.01375,1,2,0.1,0.5428571428571428,1,7,7,2,112.37894439697266,0.25513043999671936,0.010043448738239473,0.0,0.88,0.034
NUM_267,NUMBER,0.02546875,1,1,0.0909090909090909,0.5528756957328386,1,13,9,2,235.90638732910156,0.2866171598434448,0.01601923522548643,0.0,0.845,0.035833333333333335
NUM_268,NUMBER,0.01359375,1,2,0.09999999999999999,0.6103448275862069,1,7,7,2,107.95135498046875,0.32474952936172485,0.008532753588725513,0.0,0.895,0.031
NUM_269,NUMBER,0.02296875,1,1,0.09999999999999999,0.503921568627451,1,12,12,2,177.14715576171875,0.24250106513500214,0.014949759988436126,0.0,0.86,0.030833333333333334
NUM_270,NUMBER,0.01265625,1,1,0.07142857142857142,0.4096638655462185,1,8,6,3,114.68273162841797,0.23797540366649628,0.010515320489614401,0.0,0.895,0.031
NUM_271,NUMBER,0.00875,1,1,0.09999999999999999,0.5,1,3,4,2,67.72835540771484,0.29033035039901733,0.006479200060313177,0.0,0.94,0.035
NUM_272,NUMBER,0.01046875,1,2,0.09999999999999999,0.4827586206896552,1,9,6,2,75.4744644165039,0.4026529788970947,0.008264101661042978,0.0,0.91,0.03125
NUM_273,NUMBER,0.00734375,1,1,0.09999999999999999,0.2736842105263158,1,7,5,2,43.74168014526367,0.10853657871484756,0.004895151178090902,0.0,0.955,0.03
NUM_274,NUMBER,0.02,1,1,0.09999999999999999,0.492156862745098,1,10,9,2,140.6383819580078,0.36752817034721375,0.012647800576402435,0.0,0.84,0.03666666666666667
NUM_275,NUMBER,0.015,1,1,0.1111111111111111,0.6412698412698413,1,6,8,1,132.77639770507812,0.22595463693141937,0.010385713366102866,0.0,0.885,0.029166666666666664
NUM_276,NUMBER,0.00984375,1,1,0.09999999999999999,0.5103448275862069,1,8,7,2,58.60932159423828,0.19335442781448364,0.0055538011367290505,0.0,0.915,0.03125
NUM_277,NUMBER,0.01859375,1,1,0.125,0.5068181818181818,1,14,11,1,137.4027557373047,0.1953885704278946,0.013182890570929244,0.0,0.875,0.029166666666666664
NUM_278,NUMBER,0.01734375,1,1,0.1111111111111111,0.7587301587301587,1,11,8,2,126.76092529296875,0.2990206778049469,0.008702960356761722,0.0,0.855,0.04625
NUM_279,NUMBER,0.0153125,1,1,0.09999999999999999,0.4411764705882353,1,12,11,2,114.2850570678711,0.11572019010782242,0.011374369882810218,0.0,0.875,0.030833333333333334
NUM_280,NUMBER,0.014375,1,1,0.09999999999999999,0.46153846153846156,1,7,7,2,114.9464340209961,0.319061815738678,0.009007516330429233,0.0,0.875,0.04125
NUM_281,NUMBER,0.00828125,1,1,0.1,0.34074074074074073,1,4,3,2,77.05207824707031,0.1775510311126709,0.006228241585036982,0.0,0.95,0.026666666666666665
NUM_282,NUMBER,0.0203125,1,1,0.09999999999999999,0.5686274509803921,1,6,8,2,153.6353302001953,0.30524584650993347,0.01217396101194596,0.0,0.845,0.035
NUM_283,NUMBER,0.0053125,1,1,0.09999999999999999,0.29473684210526313,1,4,2,2,37.824623107910156,0.2316579967737198,0.00417699902547147,0.0,0.96,0.03
NUM_284,NUMBER,0.01859375,1,2,0.09999999999999999,0.5263157894736842,1,8,7,2,176.1220245361328,0.2544868588447571,0.012224217985675216,0.0,0.885,0.033
NUM_285,NUMBER,0.0190625,1,4,0.1,0.6228571428571429,1,7,6,2,144.4075927734375,0.4251394271850586,0.009744954032621187,0.0,0.88,0.034
NUM_286,NUMBER,0.00984375,1,1,0.09999999999999999,0.425,1,7,4,2,61.86787033081055,0.3357619643211365,0.005378570470150341,0.0,0.92,0.03
NUM_287,NUMBER,0.015625,1,1,0.09999999999999999,0.41568627450980394,1,12,10,3,123.38739013671875,0.14899428188800812,0.010558821489548313,0.0,0.875,0.030833333333333334
NUM_288,NUMBER,0.013125,1,1,0.06666666666666667,0.3314285714285714,1,9,4,1,104.03462982177734,0.10428134351968765,0.007867438450252529,0.0,0.89,0.032
NUM_289,NUMBER,0.0096875,1,2,0.09999999999999999,0.4896551724137931,1,11,6,2,71.41586303710938,0.32926318049430847,0.007465173075690074,0.0,0.925,0.021666666666666664
NUM_290,NUMBER,0.011875,1,1,0.1,0.6037037037037037,1,6,3,2,86.15863037109375,0.5635980367660522,0.0050104628661080605,0.0,0.915,0.03833333333333334
NUM_291,NUMBER,0.0240625,1,1,0.09090909090909091,0.6130536130536131,1,5,9,2,206.40843200683594,0.4335378408432007,0.014152692512653909,0.0,0.845,0.040999999999999995
NUM_292,NUMBER,0.01921875,1,1,0.1,0.4254545454545455,1,10,10,2,138.42501831054688,0.13831827044487,0.010832919136225574,0.0,0.835,0.0375
NUM_293,NUMBER,0.01328125,1,1,0.08333333333333333,0.45977011494252873,1,7,4,2,111.81262969970703,0.7245809435844421,0.00890488879364617,0.0,0.9,0.03375
NUM_294,NUMBER,0.0084375,1,1,0.1,0.5185185185185185,1,7,4,2,65.04076385498047,0.48739367723464966,0.006333543889467368,0.0,0.915,0.03125
NUM_295,NUMBER,0.0159375,1,1,0.1111111111111111,0.6984126984126984,1,7,8,2,121.76251983642578,0.2766725718975067,0.010889811529147728,0.0,0.855,0.04625
NUM_296,NUMBER,0.01171875,1,1,0.1,0.3837837837837838,1,9,6,0,103.1174087524414,0.11639474332332611,0.009658599618569515,0.0,0.94,0.02375
NUM_297,NUMBER,0.00953125,1,2,0.1111111111111111,0.5740740740740741,1,5,4,2,72.11418151855469,0.47718578577041626,0.006562071742766993,0.0,0.93,0.0425
NUM_298,NUMBER,0.0078125,1,1,0.1111111111111111,0.3923611111111111,1,5,5,2,57.53986358642578,0.2621004581451416,0.005224505557851847,0.0,0.93,0.03333333333333333
NUM_299,NUMBER,0.01,1,1,0.1,0.3942857142857143,1,12,4,3,82.78924560546875,0.3442029058933258,0.007823017202524565,0.0,0.92,0.026000000000000002
WORD_000,WORD,0.0259375,1,1,0.125,0.46266233766233766,1,14,17,0,95.17858123779297,0.2814449965953827,0.016692148905759284,0.0,0.725,0.03
WORD_001,WORD,0.0525,1,1,0.07692307692307691,0.3818924438393465,1,24,21,4,255.17831420898438,0.17057187855243683,0.025073907582103157,0.0,0.575,0.04863636363636363
WORD_002,WORD,0.015,1,1,0.125,0.65625,1,7,8,2,119.88540649414062,0.4483085870742798,0.0120938526302298,0.0,0.89,0.026666666666666665
WORD_003,WORD,0.01890625,1,2,0.1111111111111111,0.4808080808080808,1,11,10,1,117.90003967285156,0.2882066071033478,0.014637266496522883,0.0,0.865,0.025
WORD_004,WORD,0.0109375,1,3,0.14285714285714285,0.5541125541125541,1,8,7,2,76.53546142578125,0.29065588116645813,0.00843353918457807,0.0,0.905,0.03125
WORD_005,WORD,0.0221875,1,1,0.16666666666666669,0.8731884057971014,1,7,9,1,133.69566345214844,0.28599900007247925,0.008816226293283507,0.0,0.81,0.048
WORD_006,WORD,0.04734375,1,2,0.1111111111111111,0.5347222222222222,1,14,21,1,199.27218627929688,0.303288072347641,0.020839407070857685,0.0,0.625,0.04363636363636363
WORD_007,WORD,0.045,1,3,0.1,0.4336134453781513,1,23,28,1,260.54571533203125,0.24332107603549957,0.035660445480593446,0.0,0.66,0.03066666666666667
WORD_008,WORD,0.0275,1,4,0.09090909090909091,0.518341307814992,1,9,13,2,197.50119018554688,0.2658224403858185,0.020200513241397367,0.0,0.8,0.037142857142857144
WORD_009,WORD,0.0259375,1,1,0.125,0.4382716049382716,1,15,17,0,89.68672943115234,0.294160932302475,0.016404759948116847,0.0,0.725,0.027000000000000003
WORD_010,WORD,0.03703125,1,1,0.19999999999999998,0.8716049382716049,1,12,17,1,149.96578979492188,0.3434552550315857,0.01578914508581446,0.0,0.68,0.04875
WORD_011,WORD,0.0134375,2,4,0.1111111111111111,0.5622895622895623,1,6,8,2,99.54080963134766,0.25343233346939087,0.00990401686654672,0.0,0.88,0.034
WORD_012,WORD,0.03578125,1,1,0.09090909090909091,0.5178365937859609,1,12,18,2,368.57196044921875,0.27065804600715637,0.02959475266271976,0.0,0.735,0.03888888888888889
WORD_013,WORD,0.041875,1,6,0.08333333333333333,0.5208333333333334,1,18,18,4,314.7300109863281,0.26528558135032654,0.030472048080741197,0.0,0.675,0.03909090909090909
WORD_014,WORD,0.02296875,1,1,0.09999999999999999,0.4377358490566038,1,6,10,2,150.7164764404297,0.24487176537513733,0.012992911158248294,0.0,0.82,0.04
WORD_015,WORD,0.02890625,1,3,0.07692307692307693,0.5042735042735043,1,4,10,3,238.0762481689453,0.19039390981197357,0.014626097689611128,0.0,0.805,0.05875
WORD_016,WORD,0.0203125,1,1,0.14285714285714285,0.7030812324929971,1,9,11,1,117.19120788574219,0.26866039633750916,0.010921419301866023,0.0,0.82,0.03428571428571428
WORD_017,WORD,0.02609375,1,1,0.125,0.46959459459459457,1,12,16,0,109.82705688476562,0.18137256801128387,0.015574946183785939,0.0,0.755,0.030454545454545453
WORD_018,WORD,0.03953125,1,2,0.07692307692307693,0.36399682791435367,1,16,20,2,217.26171875,0.23954248428344727,0.023965672643641727,0.0,0.67,0.03133333333333333
WORD_019,WORD,0.04265625,1,4,0.08333333333333334,0.4174757281553398,1,21,23,2,290.5213317871094,0.31723231077194214,0.03418445100171258,0.0,0.715,0.03125
WORD_020,WORD,0.03,1,1,0.16666666666666669,0.7605633802816901,1,13,15,0,139.7935028076172,0.33857613801956177,0.011793611919139357,0.0,0.705,0.0825
WORD_021,WORD,0.06109375,1,3,0.09999999999999999,0.5577586206896552,1,16,26,1,363.6460876464844,0.3167099356651306,0.041290407870103366,0.0,0.54,0.04708333333333333
WORD_022,WORD,0.0378125,1,1,0.14285714285714288,0.8021978021978022,1,6,13,1,191.92340087890625,0.3503027558326721,0.01254622003400385,0.0,0.725,0.0775
WORD_023,WORD,0.031875,1,1,0.11111111111111112,0.5063291139240507,1,14,15,1,148.84754943847656,0.3066757917404175,0.016732079995784615,0.0,0.675,0.05428571428571429
WORD_024,WORD,0.03890625,1,2,0.09090909090909091,0.5224242424242425,1,10,17,2,322.6888732910156,0.3051058053970337,0.028915367060860234,0.0,0.72,0.044375
WORD_025,WORD,0.05140625,1,1,0.08333333333333333,0.43093093093093093,1,21,29,2,309.2817687988281,0.18306463956832886,0.03221421881448727,0.0,0.645,0.03791666666666667
WORD_026,WORD,0.03953125,1,2,0.09090909090909091,0.5024437927663734,1,16,18,2,236.94711303710938,0.15464052557945251,0.024638844723483717,0.0,0.66,0.04045454545454546
WORD_027,WORD,0.01359375,1,1,0.125,0.7056451612903226,1,7,6,1,110.22988891601562,0.34844520688056946,0.009343253713182904,0.0,0.865,0.04375
WORD_028,WORD,0.035625,1,4,0.07692307692307693,0.4115884115884116,1,18,17,2,225.37709045410156,0.173993781208992,0.02028643713890612,0.0,0.69,0.04875
WORD_029,WORD,0.03296875,1,4,0.09090909090909091,0.5284090909090909,1,8,12,2,290.7536315917969,0.30592846870422363,0.022103755997658518,0.0,0.775,0.0375
WORD_030,WORD,0.0353125,1,3,0.08333333333333333,0.4703196347031963,1,14,14,3,260.0322265625,0.27430278062820435,0.02437564169535628,0.0,0.74,0.035
WORD_031,WORD,0.02609375,1,2,0.1111111111111111,0.4835390946502058,1,10,12,2,126.69364929199219,0.3348405063152313,0.011954192209146574,0.0,0.81,0.03642857142857143
WORD_032,WORD,0.018125,1,1,0.125,0.7459677419354839,1,5,7,2,165.3671112060547,0.5469168424606323,0.013359409187106116,0.0,0.875,0.04
WORD_033,WORD,0.03296875,1,3,0.1,0.4888888888888889,1,11,17,2,224.4674072265625,0.3902433216571808,0.029622857294625663,0.0,0.78,0.03642857142857143
WORD_034,WORD,0.0425,1,1,0.06666666666666667,0.38222222222222224,1,13,19,2,287.3176574707031,0.2555010914802551,0.030409580043270573,0.0,0.695,0.0385
WORD_035,WORD,0.0265625,1,2,0.14285714285714285,0.6861167002012073,1,10,13,1,126.41996002197266,0.42044275999069214,0.014268339468784521,0.0,0.73,0.037000000000000005
WORD_036,WORD,0.03015625,1,1,0.16666666666666666,0.8717948717948718,1,5,11,1,161.96588134765625,0.3148112893104553,0.012239032988641043,0.0,0.765,0.057
WORD_037,WORD,0.02296875,2,1,0.09090909090909091,0.5237154150197628,1,7,8,2,165.44000244140625,0.25515854358673096,0.011477232946892972,0.0,0.815,0.047
WORD_038,WORD,0.04765625,1,1,0.08333333333333333,0.46187943262411346,1,14,23,1,368.5171203613281,0.2849730849266052,0.03555573013329567,0.0,0.68,0.031785714285714285
WORD_039,WORD,0.02609375,1,2,0.125,0.8535714285714285,1,2,6,2,208.8260955810547,0.29656726121902466,0.008690316721008843,0.0,0.825,0.185
WORD_040,WORD,0.0403125,1,2,0.11111111111111112,0.5185185185185185,1,8,20,1,196.35818481445312,0.282992422580719,0.023884208363770067,0.0,0.74,0.027000000000000003
WORD_041,WORD,0.04828125,1,5,0.0909090909090909,0.4810606060606061,1,18,21,2,319.0484313964844,0.34853360056877136,0.030922514815251014,0.0,0.645,0.044500000000000005
WORD_042,WORD,0.03046875,1,4,0.125,0.6984126984126984,1,12,15,2,190.24378967285156,0.1904633641242981,0.015252814407615901,0.0,0.74,0.05333333333333333
