character,variant,mass,center_x,center_y,second_moment,sobel_mean_magnitude,sobel_std_magnitude,aspect_ratio,vertical_intensity_variance,num_contours,hole_count,avg_euler_number,avg_contour_solidity,avg_contour_area,compactness,cc_count,avg_cc_area,cc_area_std,left_sum,right_sum,top_sum,bottom_sum,avgs,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8
1,0,52,0.3076923076923077,1.1730769230769231,268.7338218688965,20.069303619235708,64.08432863999539,1.0,75.22259140014648,1,0,1.0,0.8852459016393442,27.0,0.5659309363890113,1,39.0,0.0,680,972,553,1009,,27.667,42.5,41.333,47.25,23.5,52.333,61.0,62.25
1,1,46,0.13043478260869565,1.3043478260869565,303.65843200683594,21.51070523736465,73.87822876322369,1.0,80.60386657714844,1,0,1.0,0.7413793103448276,21.5,0.47301061143006123,1,33.0,0.0,606,1665,549,959,,28.167,42.25,39.083,49.625,29.778,70.111,77.222,80.0
1,2,37,0.4189189189189189,-0.36486486486486486,192.64953517913818,18.32960132868346,62.72791515849642,1.0,65.18624782562256,1,0,1.0,0.86,21.5,0.4298358801601553,1,34.0,0.0,247,1642,168,263,,9.667,9.75,2.333,1.778,38.167,79.833,71.0,54.0
1,3,66,-0.25757575757575757,2.3636363636363638,305.4948034286499,24.41201758801235,68.04934645926127,1.0,92.30239009857178,1,0,1.0,0.6666666666666666,35.0,0.42572431599559213,1,50.0,0.0,585,944,719,1061,,42.5,28.8,29.6,45.733,28.0,41.417,50.833,60.917
1,4,51,0.24509803921568626,1.107843137254902,256.62502670288086,19.536217569982693,62.05557828921023,1.0,72.13277816772461,1,0,1.0,0.9180327868852459,28.0,0.6287151282613187,1,40.0,0.0,672,959,546,967,,27.333,42.25,40.917,45.125,23.25,52.25,59.917,59.125
1,5,54,0.7222222222222222,-0.9259259259259259,551.5549583435059,30.35620568482883,98.86042478626302,1.0,187.9490623474121,1,0,1.0,0.8985507246376812,31.0,0.5917860820773866,1,44.0,0.0,437,3200,450,667,,24.0,36.5,23.25,15.5,56.667,123.167,121.667,82.0
1,6,53,0.7452830188679245,-0.8207547169811321,560.4125366210938,31.02487742765082,106.49238872144451,1.0,188.35760498046875,1,0,1.0,0.6904761904761905,14.5,0.3100402080196631,1,27.0,0.0,1146,2568,590,410,,48.75,31.222,24.667,16.778,112.625,155.5,154.5,105.833
1,7,62,-0.04838709677419355,2.774193548387097,468.651912689209,29.007268752511983,88.09228249125766,1.0,125.26342391967773,1,0,1.0,0.8,36.0,0.5575339804061735,1,50.0,0.0,541,1177,512,1738,,30.2,36.267,42.467,71.067,22.375,40.833,53.0,95.25
1,8,64,-0.21875,2.375,305.18348598480225,24.516256651618693,69.02102852422558,1.0,91.38249111175537,1,0,1.0,0.6666666666666666,35.0,0.42572431599559213,1,50.0,0.0,583,922,722,1060,,42.6,28.0,29.0,45.8,27.75,41.083,50.0,60.583
1,9,44,0.0,1.3181818181818181,232.14024353027344,20.121134167462785,66.12862790475062,1.0,64.82231140136719,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,628,1441,678,710,,37.5,42.667,23.083,48.0,34.333,55.889,57.222,73.5
1,10,63,0.007936507936507936,2.8492063492063493,491.047438621521,29.4269127581557,87.89587994766246,1.0,133.78196620941162,1,0,1.0,0.8260869565217391,38.0,0.5885080904287388,1,52.0,0.0,570,1212,515,1762,,30.35,37.733,45.4,73.2,23.062,42.5,56.417,98.083
1,11,52,0.3076923076923077,1.1730769230769231,276.0718832015991,20.402376100829386,66.07137536929518,1.0,76.61817836761475,1,0,1.0,0.8524590163934426,26.0,0.5449705313375665,1,38.0,0.0,666,1592,527,909,,27.833,42.417,40.917,48.0,30.667,68.667,78.0,77.167
1,12,37,0.4189189189189189,-0.36486486486486486,206.02233791351318,19.033366952374497,66.89576550467345,1.0,69.11007595062256,1,0,1.0,0.86,21.5,0.4298358801601553,1,34.0,0.0,227,1689,161,268,,9.333,9.083,1.667,1.222,39.083,81.917,72.667,55.667
1,13,52,0.3076923076923077,1.1730769230769231,288.46592712402344,20.938496054490358,69.11023017054778,1.0,78.89402770996094,1,0,1.0,0.819672131147541,25.0,0.5240101262861215,1,37.0,0.0,654,1623,536,940,,28.083,42.417,40.75,49.375,30.444,69.0,78.222,79.667
1,14,46,0.13043478260869565,1.3043478260869565,303.65843200683594,21.51070523736465,73.87822876322369,1.0,80.60386657714844,1,0,1.0,0.7413793103448276,21.5,0.47301061143006123,1,33.0,0.0,606,1665,549,959,,28.167,42.25,39.083,49.625,29.778,70.111,77.222,80.0
1,15,44,0.0,1.3181818181818181,233.9042501449585,20.227924343688073,66.90784110809459,1.0,64.75901699066162,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,624,1443,683,708,,37.75,42.333,22.667,48.25,34.111,56.0,57.222,73.667
1,16,44,0.0,1.3181818181818181,229.8066062927246,20.01240891114234,65.70970406510162,1.0,64.14474105834961,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,628,1432,677,703,,37.5,42.667,23.083,47.625,34.222,55.667,56.889,72.833
1,17,45,-0.011111111111111112,1.4333333333333333,221.20882320404053,19.564627665662506,63.06276908211368,1.0,62.56774044036865,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,638,1404,667,695,,37.417,42.833,24.0,46.625,34.111,55.222,56.667,71.167
1,18,54,0.7222222222222222,-0.9259259259259259,524.089599609375,29.765668693007985,98.81600388352123,1.0,177.643310546875,1,0,1.0,0.8939393939393939,29.5,0.5897748123127712,1,42.0,0.0,402,3143,808,652,,37.125,26.667,21.0,14.083,84.833,118.222,117.333,79.556
1,19,54,0.7222222222222222,-0.9259259259259259,562.2932395935059,30.741700776425702,100.93697069024167,1.0,191.5087547302246,1,0,1.0,0.8939393939393939,29.5,0.5897748123127712,1,42.0,0.0,424,3240,817,677,,37.875,28.833,22.75,15.25,87.25,123.667,122.667,82.889
1,20,54,0.7222222222222222,-0.9259259259259259,496.72265625,28.946534219611884,95.14912489966915,1.0,168.91302490234375,1,0,1.0,0.8939393939393939,29.5,0.5897748123127712,1,42.0,0.0,408,3045,795,633,,37.0,26.917,20.75,14.167,83.417,115.0,114.0,77.333
1,21,66,-0.25757575757575757,2.3636363636363638,296.59451961517334,24.069091961855563,66.92118078106317,1.0,89.56940364837646,1,0,1.0,0.616,38.5,0.3826804489892827,1,55.0,0.0,584,932,717,1044,,42.3,28.467,29.2,45.333,27.812,40.667,49.833,60.0
1,22,47,-0.010638297872340425,1.372340425531915,208.458740234375,18.880176867451496,59.13679070767832,1.0,60.2037353515625,1,0,1.0,0.7464788732394366,26.5,0.49644730058539815,1,39.0,0.0,649,694,672,748,,37.167,43.0,25.083,44.875,25.583,41.417,43.333,55.25
1,23,51,0.24509803921568626,1.107843137254902,263.201473236084,19.838692664189697,63.64277520564158,1.0,73.49914169311523,1,0,1.0,0.8852459016393442,27.0,0.5659309363890113,1,39.0,0.0,665,962,550,984,,27.417,42.333,40.667,45.875,23.25,52.417,60.083,59.875
1,24,62,-0.04838709677419355,2.774193548387097,470.97996520996094,29.13805915030472,88.95173415371586,1.0,125.04930114746094,1,0,1.0,0.8,36.0,0.5575339804061735,1,50.0,0.0,390,918,512,1461,,23.2,41.867,34.533,79.533,16.333,40.5,41.75,105.5
1,25,37,0.4189189189189189,-0.36486486486486486,209.45199489593506,19.218898341715775,68.31007801950452,1.0,69.99670314788818,1,0,1.0,0.6428571428571429,13.5,0.26989694800753933,1,26.0,0.0,217,1690,407,272,,15.167,3.667,1.333,1.111,62.667,76.111,73.667,56.667
1,26,54,0.7222222222222222,-0.9259259259259259,509.34519958496094,29.303589639029752,96.42566571855934,1.0,173.1426239013672,1,0,1.0,0.8939393939393939,29.5,0.5897748123127712,1,42.0,0.0,408,3084,798,642,,37.125,27.167,21.0,14.417,84.0,116.778,115.667,78.556
1,27,53,0.7452830188679245,-0.8207547169811321,604.285346031189,32.08807726089487,108.59827699576473,1.0,204.07303524017334,1,0,1.0,0.8541666666666666,20.5,0.43833270788986844,1,33.0,0.0,388,3417,845,707,,37.75,26.25,20.75,14.0,89.667,127.222,126.333,86.111
1,28,63,0.007936507936507936,2.8492063492063493,513.135329246521,30.29174724842934,92.32842983007603,1.0,136.83134365081787,1,0,1.0,0.8,36.0,0.5575339804061735,1,50.0,0.0,556,1215,522,1826,,30.95,37.933,44.667,74.6,22.812,41.833,54.917,100.417
1,29,63,0.007936507936507936,2.8492063492063493,491.047438621521,29.4269127581557,87.89587994766246,1.0,133.78196620941162,1,0,1.0,0.8260869565217391,38.0,0.5885080904287388,1,52.0,0.0,570,1212,515,1762,,30.35,37.733,45.4,73.2,23.062,42.5,56.417,98.083
1,30,61,-0.10655737704918032,2.7459016393442623,512.291823387146,30.652984919382966,96.92587365756411,1.0,130.69358730316162,1,0,1.0,0.5131578947368421,19.5,0.28994959779998214,1,34.0,0.0,364,914,519,1493,,23.4,42.733,34.733,82.533,15.833,40.0,40.5,109.667
1,31,46,0.13043478260869565,1.3043478260869565,316.87022399902344,22.046544210210776,75.92423164502372,1.0,83.75108337402344,1,0,1.0,0.7413793103448276,21.5,0.47301061143006123,1,33.0,0.0,617,1690,558,1002,,28.75,42.333,39.667,52.0,30.0,70.111,78.0,84.5
1,32,37,0.4189189189189189,-0.36486486486486486,205.42137145996094,18.983832535912445,66.63766912188954,1.0,68.92643737792969,1,0,1.0,0.86,21.5,0.4298358801601553,1,34.0,0.0,227,1690,162,268,,9.417,9.083,1.667,1.222,38.917,81.917,73.0,55.667
1,33,46,0.13043478260869565,1.3043478260869565,302.54486083984375,21.50322638805003,73.3691831503818,1.0,80.6063232421875,1,0,1.0,0.7413793103448276,21.5,0.47301061143006123,1,33.0,0.0,613,1658,549,960,,28.25,42.5,39.25,49.75,30.0,69.556,77.111,80.5
1,34,43,-0.011627906976744186,1.197674418604651,238.15808773040771,20.40239183146559,67.98124328669893,1.0,65.64078426361084,1,0,1.0,0.7301587301587301,23.0,0.43906709315419007,1,36.0,0.0,623,1457,688,713,,37.75,42.5,22.5,48.625,34.333,56.222,57.444,74.5
1,35,53,0.7452830188679245,-0.8207547169811321,538.3992767333984,30.33421296855279,102.92734645651021,1.0,181.43345642089844,1,0,1.0,0.8541666666666666,20.5,0.43833270788986844,1,33.0,0.0,1159,3226,818,664,,48.5,32.444,25.667,17.222,85.667,118.556,118.0,80.556
1,36,53,0.7452830188679245,-0.8207547169811321,545.6475667953491,30.542397397410777,103.72694514309497,1.0,183.8124532699585,1,0,1.0,0.8541666666666666,20.5,0.43833270788986844,1,33.0,0.0,1163,3249,820,670,,48.667,32.556,25.667,17.444,85.917,119.667,118.667,81.111
1,37,52,0.3076923076923077,1.1730769230769231,272.7527732849121,20.251205473501244,66.27418489215867,1.0,75.13906478881836,1,0,1.0,0.819672131147541,25.0,0.5240101262861215,1,37.0,0.0,649,1588,525,892,,27.5,42.25,40.25,46.625,30.222,69.0,77.111,74.667
1,38,62,-0.04838709677419355,2.774193548387097,457.92271423339844,28.752848619980018,87.69113201308622,1.0,121.44114685058594,1,0,1.0,0.8,36.0,0.5575339804061735,1,50.0,0.0,385,909,507,1442,,22.933,41.267,33.8,78.467,16.25,40.083,41.333,104.167
1,39,61,-0.10655737704918032,2.7459016393442623,553.950252532959,31.778352335035706,100.28225592855561,1.0,141.99547958374023,1,0,1.0,0.5394736842105263,20.5,0.30481880794357097,1,35.0,0.0,380,934,529,1564,,24.067,44.4,36.533,86.133,16.167,40.667,41.5,114.417
1,40,63,0.007936507936507936,2.8492063492063493,505.79331970214844,30.035186224557535,91.02916820149544,1.0,135.50682067871094,1,0,1.0,0.8,36.0,0.5575339804061735,1,50.0,0.0,560,1216,521,1810,,30.7,37.867,44.867,74.2,22.938,41.833,55.25,99.667
1,41,52,0.3076923076923077,1.1730769230769231,279.34225368499756,20.544277527342608,67.78480889645941,1.0,76.46752834320068,1,0,1.0,0.819672131147541,25.0,0.5240101262861215,1,37.0,0.0,644,1607,531,908,,27.667,42.167,40.167,47.5,30.333,69.222,77.222,76.167
1,42,52,0.3076923076923077,1.1730769230769231,289.9280004501343,20.991654577096874,69.44986703994363,1.0,79.1818151473999,1,0,1.0,0.819672131147541,25.0,0.5240101262861215,1,37.0,0.0,651,1629,538,944,,28.0,42.333,40.667,49.5,30.667,69.222,78.111,79.667
1,43,44,0.0,1.3181818181818181,234.74593257904053,20.26944310678354,67.04841176262765,1.0,65.01525020599365,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,624,1445,683,711,,37.75,42.333,22.75,48.375,34.111,56.0,57.222,74.167
1,44,63,0.007936507936507936,2.8492063492063493,468.60025691986084,28.975593928768347,87.80683319921704,1.0,125.48102474212646,1,0,1.0,0.8,36.0,0.5575339804061735,1,50.0,0.0,542,1180,511,1736,,30.15,36.2,42.533,71.067,22.375,41.167,53.417,95.5
1,45,47,0.18085106382978725,1.3297872340425532,291.04747009277344,21.017231702498822,70.71685533034878,1.0,78.71427917480469,1,0,1.0,0.7627118644067796,22.5,0.4950111049849478,1,34.0,0.0,627,1636,540,931,,27.917,42.167,39.667,48.375,30.111,69.778,77.556,78.167
1,46,52,0.3076923076923077,1.1730769230769231,273.054443359375,20.268726129923287,65.18536542867706,1.0,76.04925537109375,1,0,1.0,0.8524590163934426,26.0,0.5449705313375665,1,38.0,0.0,674,972,555,1020,,27.75,42.5,41.25,47.75,23.417,52.5,60.833,62.625
1,47,45,-0.011111111111111112,1.4333333333333333,215.73586654663086,19.295655623042226,61.293781691758575,1.0,61.67556381225586,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,644,680,679,759,,37.417,42.833,24.667,46.0,25.583,41.417,43.333,56.75
1,48,54,0.7222222222222222,-0.9259259259259259,480.61837673187256,28.224414773368554,89.85969743550696,1.0,164.42974758148193,1,0,1.0,0.8985507246376812,31.0,0.5917860820773866,1,44.0,0.0,461,2953,441,617,,24.062,36.375,23.5,15.583,54.417,114.75,112.667,75.556
1,49,37,0.4189189189189189,-0.36486486486486486,211.88958740234375,19.324330565434323,68.55742869629681,1.0,70.7781982421875,1,0,1.0,0.6428571428571429,13.5,0.26989694800753933,1,26.0,0.0,218,1709,157,271,,9.25,8.75,1.333,1.111,39.333,82.833,73.667,56.556
1,50,61,-0.10655737704918032,2.7459016393442623,546.138427734375,31.518450460352945,98.85023283016727,1.0,141.10504150390625,1,0,1.0,0.5394736842105263,20.5,0.30481880794357097,1,35.0,0.0,384,940,528,1556,,24.0,44.2,36.533,85.6,16.25,40.75,41.833,113.75
1,51,45,-0.011111111111111112,1.4333333333333333,215.73586654663086,19.295655623042226,61.293781691758575,1.0,61.67556381225586,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,644,680,679,759,,37.417,42.833,24.667,46.0,25.583,41.417,43.333,56.75
1,52,53,0.7452830188679245,-0.8207547169811321,617.1604270935059,32.47365130776268,110.84447269481615,1.0,207.9764060974121,1,0,1.0,0.6904761904761905,14.5,0.3100402080196631,1,27.0,0.0,1200,3469,844,716,,49.25,33.778,27.0,18.222,90.083,128.444,127.667,87.0
1,53,61,-0.10655737704918032,2.7459016393442623,504.9263982772827,30.510421230268804,96.70610749896596,1.0,128.33072566986084,1,0,1.0,0.5131578947368421,19.5,0.28994959779998214,1,34.0,0.0,362,905,522,1472,,23.6,42.4,34.333,81.6,15.833,39.333,40.0,108.75
1,54,47,0.18085106382978725,1.3297872340425532,298.62636947631836,21.345358073569454,72.45912577074819,1.0,79.91927719116211,1,0,1.0,0.7627118644067796,22.5,0.4950111049849478,1,34.0,0.0,617,1651,544,951,,28.0,42.417,39.333,49.375,29.889,69.889,77.556,79.667
1,55,54,0.7222222222222222,-0.9259259259259259,518.4139623641968,29.656876055218454,98.98457589516362,1.0,175.4661169052124,1,0,1.0,0.8775510204081632,21.5,0.45971479120156933,1,34.0,0.0,394,3135,808,649,,37.062,26.0,20.25,13.75,84.583,117.111,116.333,79.111
1,56,61,-0.10655737704918032,2.7459016393442623,546.138427734375,31.518450460352945,98.85023283016727,1.0,141.10504150390625,1,0,1.0,0.5394736842105263,20.5,0.30481880794357097,1,35.0,0.0,384,940,528,1556,,24.0,44.2,36.533,85.6,16.25,40.75,41.833,113.75
1,57,54,0.7222222222222222,-0.9259259259259259,571.6046409606934,31.066169793007045,102.8924011741978,1.0,194.2333641052246,1,0,1.0,0.8939393939393939,29.5,0.5897748123127712,1,42.0,0.0,413,3286,822,683,,37.625,28.0,22.0,14.833,87.833,124.667,123.667,83.556
1,58,45,-0.011111111111111112,1.4333333333333333,216.67168807983398,19.346015750353256,61.7258084158246,1.0,61.635982513427734,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,640,676,682,752,,37.417,42.917,24.333,46.0,25.583,41.667,43.167,56.625
1,59,44,0.0,1.3181818181818181,226.67332363128662,19.841658936284347,64.45019861805058,1.0,63.743361473083496,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,634,1419,673,706,,37.667,42.833,23.75,47.375,34.0,55.333,57.0,72.667
1,60,54,0.7222222222222222,-0.9259259259259259,527.8501853942871,29.572358646610482,94.45627201423018,1.0,180.3461570739746,1,0,1.0,0.8985507246376812,31.0,0.5917860820773866,1,44.0,0.0,463,3101,448,651,,24.25,37.312,24.25,16.25,55.833,120.833,119.333,79.889
1,61,51,0.24509803921568626,1.107843137254902,256.4421224594116,19.5288047834142,62.02214828173319,1.0,72.0954122543335,1,0,1.0,0.9180327868852459,28.0,0.6287151282613187,1,40.0,0.0,672,958,546,966,,27.333,42.25,40.917,45.125,23.25,52.25,59.917,59.0
1,62,37,0.4189189189189189,-0.36486486486486486,205.42137145996094,18.983832535912445,66.63766912188954,1.0,68.92643737792969,1,0,1.0,0.86,21.5,0.4298358801601553,1,34.0,0.0,227,1690,162,268,,9.417,9.083,1.667,1.222,38.917,81.917,73.0,55.667
1,63,44,0.0,1.3181818181818181,229.366943359375,19.96772111794558,65.32751827986388,1.0,64.18218994140625,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,633,1431,680,704,,37.75,42.667,23.25,47.625,34.333,55.889,57.222,72.5
1,64,45,0.7888888888888889,-0.3,178.27671813964844,17.474805306949364,58.15199581256188,1.0,60.77000427246094,1,0,1.0,0.8703703703703703,23.5,0.4288077840640647,1,37.0,0.0,268,1585,172,257,,10.0,10.583,3.0,2.222,36.417,77.333,69.333,52.222
1,65,64,-0.21875,2.375,314.24722957611084,25.055894855037803,71.62750175744853,1.0,92.49530696868896,1,0,1.0,0.5934959349593496,36.5,0.36280094514568356,1,53.0,0.0,584,895,729,1079,,43.05,27.2,27.933,46.467,27.75,41.083,49.667,61.75
1,66,48,0.125,1.2708333333333333,289.896240234375,20.986852690587828,70.41141141813283,1.0,78.36822509765625,1,0,1.0,0.7627118644067796,22.5,0.4950111049849478,1,34.0,0.0,628,1629,538,932,,27.917,42.333,39.667,48.625,29.889,69.444,77.333,78.167
1,67,64,-0.21875,2.375,319.83274841308594,25.191517425704994,71.60397780354386,1.0,95.05845642089844,1,0,1.0,0.6538461538461539,34.0,0.4135607641100038,1,49.0,0.0,587,922,731,1088,,43.2,27.733,28.933,46.6,28.125,41.75,50.833,62.417
1,68,53,0.7452830188679245,-0.8207547169811321,553.273154258728,30.804629868766973,105.01002822896615,1.0,186.16075801849365,1,0,1.0,0.6904761904761905,14.5,0.3100402080196631,1,27.0,0.0,1152,3283,827,674,,48.75,32.0,25.333,17.0,86.5,120.222,119.333,81.667
1,69,45,-0.011111111111111112,1.4333333333333333,221.70847988128662,19.579523905772476,62.99672655085567,1.0,62.759169578552246,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,641,672,687,763,,37.583,42.917,24.25,46.625,25.667,41.75,43.417,57.75
1,70,43,-0.011627906976744186,1.197674418604651,247.38633728027344,20.83937482625935,70.38256056617058,1.0,67.56425476074219,1,0,1.0,0.7096774193548387,22.0,0.41997721953879047,1,35.0,0.0,618,1485,696,726,,37.833,42.25,22.0,49.625,34.333,56.778,57.778,76.833
1,71,53,0.7452830188679245,-0.8207547169811321,604.285346031189,32.08807726089487,108.59827699576473,1.0,204.07303524017334,1,0,1.0,0.8541666666666666,20.5,0.43833270788986844,1,33.0,0.0,388,3417,845,707,,37.75,26.25,20.75,14.0,89.667,127.222,126.333,86.111
1,72,66,-0.25757575757575757,2.3636363636363638,288.2092809677124,23.620689611914273,64.89809119694974,1.0,87.95729732513428,1,0,1.0,0.6915887850467289,37.0,0.4500514197667688,1,52.0,0.0,586,940,710,1024,,41.95,28.867,29.667,44.733,27.688,40.5,49.75,59.083
1,73,38,0.47368421052631576,-0.42105263157894735,188.70531845092773,18.102878381994223,61.46862014911939,1.0,63.952938079833984,1,0,1.0,0.8653846153846154,22.5,0.44982824667923227,1,35.0,0.0,251,1628,172,259,,9.917,10.0,2.333,1.778,37.917,79.333,70.333,53.222
1,74,53,0.7452830188679245,-0.8207547169811321,643.9297094345093,33.33796463414437,115.6808059448608,1.0,216.18224239349365,1,0,1.0,0.6904761904761905,14.5,0.3100402080196631,1,27.0,0.0,1163,2717,606,439,,49.417,31.444,25.0,17.0,119.375,169.167,168.0,115.167
1,75,46,0.043478260869565216,1.4782608695652173,214.31606197357178,19.206528550332102,60.89270696105796,1.0,61.3766393661499,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,645,685,678,757,,37.417,42.833,24.833,45.75,25.583,41.25,43.417,56.375
1,76,63,0.007936507936507936,2.8492063492063493,491.047438621521,29.4269127581557,87.89587994766246,1.0,133.78196620941162,1,0,1.0,0.8260869565217391,38.0,0.5885080904287388,1,52.0,0.0,570,1212,515,1762,,30.35,37.733,45.4,73.2,23.062,42.5,56.417,98.083
1,77,64,-0.21875,2.375,325.2815818786621,25.495921433166693,73.11907683035797,1.0,95.71847152709961,1,0,1.0,0.6428571428571429,31.5,0.3890028727258629,1,47.0,0.0,584,909,733,1102,,43.3,27.4,28.333,47.0,28.062,41.75,50.667,63.083
1,78,52,0.3076923076923077,1.1730769230769231,284.282958984375,20.748808288894427,68.01182285706437,1.0,78.1839599609375,1,0,1.0,0.819672131147541,25.0,0.5240101262861215,1,37.0,0.0,658,1613,532,930,,27.917,42.417,40.833,48.875,30.444,69.0,78.222,78.833
1,79,66,-0.25757575757575757,2.3636363636363638,301.28700160980225,24.30812882566679,68.05746100167701,1.0,90.58763027191162,1,0,1.0,0.616,38.5,0.3826804489892827,1,55.0,0.0,583,923,719,1051,,42.5,28.333,29.067,45.467,27.625,40.833,50.0,60.417
1,80,37,0.4189189189189189,-0.36486486486486486,207.88892269134521,19.11842927669124,67.68485479220706,1.0,69.60587215423584,1,0,1.0,0.86,21.5,0.4298358801601553,1,34.0,0.0,218,1695,156,270,,9.25,8.75,1.333,1.111,38.5,82.167,73.667,56.444
1,81,45,-0.011111111111111112,1.4333333333333333,217.77301692962646,19.401691606949655,61.93122561792895,1.0,61.93686580657959,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,640,678,682,757,,37.417,42.917,24.417,46.25,25.583,41.667,43.25,57.0
1,82,64,-0.21875,2.375,311.03927516937256,24.853499591042052,70.45548547187843,1.0,92.41100978851318,1,0,1.0,0.5934959349593496,36.5,0.36280094514568356,1,53.0,0.0,587,909,727,1073,,43.0,27.6,28.6,46.267,27.812,41.083,49.833,61.417
1,83,47,-0.010638297872340425,1.372340425531915,211.07589626312256,19.0169070804191,59.9143742777533,1.0,60.774046897888184,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,648,690,675,752,,37.25,42.917,25.0,45.25,25.667,41.417,43.417,55.625
1,84,44,0.0,1.3181818181818181,235.8411521911621,20.28892848054422,67.04473208136014,1.0,65.41567611694336,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,628,1451,685,717,,37.75,42.667,22.833,48.375,34.333,56.111,57.667,74.333
1,85,52,0.3076923076923077,1.1730769230769231,273.18990993499756,20.290428667897974,66.28202106886108,1.0,75.34362697601318,1,0,1.0,0.8524590163934426,26.0,0.5449705313375665,1,38.0,0.0,652,1588,525,895,,27.5,42.25,40.333,47.0,30.333,69.0,77.222,75.0
1,86,50,-0.06,1.42,202.97035884857178,18.573967315235798,57.40634291541791,1.0,59.1043004989624,1,0,1.0,0.7464788732394366,26.5,0.49644730058539815,1,39.0,0.0,657,705,664,742,,36.917,43.0,25.75,44.125,25.583,41.333,43.25,54.25
1,87,51,0.2647058823529412,1.2254901960784315,287.4050130844116,20.891899683759803,69.91181116309116,1.0,77.9079122543335,1,0,1.0,0.819672131147541,25.0,0.5240101262861215,1,37.0,0.0,631,1626,538,928,,27.833,42.167,39.75,48.125,30.111,69.444,77.444,77.667
1,88,52,0.3076923076923077,1.1730769230769231,293.4748754501343,21.13308523557491,70.32037548552998,1.0,79.80602169036865,1,0,1.0,0.819672131147541,25.0,0.5240101262861215,1,37.0,0.0,648,1635,539,951,,28.083,42.417,40.667,49.75,30.333,69.333,78.222,80.333
1,89,54,0.7222222222222222,-0.9259259259259259,551.5549583435059,30.35620568482883,98.86042478626302,1.0,187.9490623474121,1,0,1.0,0.8985507246376812,31.0,0.5917860820773866,1,44.0,0.0,437,3200,450,667,,24.0,36.5,23.25,15.5,56.667,123.167,121.667,82.0
1,90,46,0.13043478260869565,1.3043478260869565,298.23244857788086,21.31280939523491,72.50653590837439,1.0,79.70486068725586,1,0,1.0,0.7413793103448276,21.5,0.47301061143006123,1,33.0,0.0,615,1650,545,949,,28.0,42.333,39.417,49.125,29.889,69.778,77.111,79.333
1,91,52,0.3076923076923077,1.1730769230769231,271.02232360839844,20.185948265488868,65.59165933160257,1.0,75.08518981933594,1,0,1.0,0.8524590163934426,26.0,0.5449705313375665,1,38.0,0.0,659,1581,524,891,,27.5,42.333,40.667,46.625,30.556,68.444,77.222,74.667
1,92,61,-0.10655737704918032,2.7459016393442623,518.3910522460938,30.858069524081806,97.80879712606087,1.0,131.8031005859375,1,0,1.0,0.5131578947368421,19.5,0.28994959779998214,1,34.0,0.0,365,915,522,1498,,23.6,42.867,34.933,83.0,15.833,39.75,40.5,110.333
1,93,44,0.0,1.3181818181818181,226.67332363128662,19.841658936284347,64.45019861805058,1.0,63.743361473083496,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,634,1419,673,706,,37.667,42.833,23.75,47.375,34.0,55.333,57.0,72.667
1,94,37,0.4189189189189189,-0.36486486486486486,204.23235702514648,18.951737445619493,66.73302399518775,1.0,68.62005233764648,1,0,1.0,0.86,21.5,0.4298358801601553,1,34.0,0.0,226,1682,157,269,,9.25,9.083,1.667,1.222,38.25,81.5,73.0,56.0
1,95,44,0.75,-0.38636363636363635,185.21900081634521,17.883949556109034,60.434820040060906,1.0,62.92191219329834,1,0,1.0,0.8679245283018868,23.0,0.43906709315419007,1,36.0,0.0,254,1614,171,258,,9.917,10.0,2.667,1.778,37.083,78.667,70.333,53.111
1,96,48,-0.0625,1.3333333333333333,205.83338832855225,18.739743442188967,58.218554952188015,1.0,59.79972743988037,1,0,1.0,0.7464788732394366,26.5,0.49644730058539815,1,39.0,0.0,657,698,667,747,,37.167,43.083,25.583,44.625,25.5,41.333,43.25,54.75
1,97,44,0.0,1.3181818181818181,232.44908142089844,20.128294220008577,66.32634320571856,1.0,64.72795104980469,1,0,1.0,0.7183098591549296,25.5,0.47771344018594913,1,38.0,0.0,625,1442,681,708,,37.667,42.5,23.0,47.875,34.333,55.889,57.333,73.333
