Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Morocco,MAR,Net migration,SM.POP.NETM,-91217
Mozambique,MOZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.016
Mozambique,MOZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.646283515954551
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,2.9397415898529
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.306
Mozambique,MOZ,Net migration,SM.POP.NETM,-49080
Myanmar,MMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.206
Myanmar,MMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.83309474734135
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,0.702425162747352
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.457
Myanmar,MMR,Net migration,SM.POP.NETM,-100783
Namibia,NAM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.404
Namibia,NAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.57649160039189
Namibia,NAM,Population growth (annual %),SP.POP.GROW,2.79932223646079
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.546
Namibia,NAM,Net migration,SM.POP.NETM,19676
Nauru,NRU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.531
Nauru,NRU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.45682884832944
Nauru,NRU,Population growth (annual %),SP.POP.GROW,0.953874731639391
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.393
Nauru,NRU,Net migration,SM.POP.NETM,-171
Nepal,NPL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.08
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.40192160337149
Nepal,NPL,Population growth (annual %),SP.POP.GROW,1.18377302604311
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.299
Nepal,NPL,Net migration,SM.POP.NETM,182203
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.57
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.63214291771632
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.65507157480522
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.1121951219512
Netherlands,NLD,Net migration,SM.POP.NETM,109003
New Caledonia,NCL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.05
New Caledonia,NCL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.42259825448929
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,0.0229217470195887
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.262
New Caledonia,NCL,Net migration,SM.POP.NETM,-2335
New Zealand,NZL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.72
New Zealand,NZL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.702321766663232
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,1.59115889619722
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.0560975609756
New Zealand,NZL,Net migration,SM.POP.NETM,69770
Nicaragua,NIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.321
Nicaragua,NIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.14856907147293
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,1.29742127419157
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.764
Nicaragua,NIC,Net migration,SM.POP.NETM,-19730
Niger,NER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.537
Niger,NER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.43270218960372
Niger,NER,Population growth (annual %),SP.POP.GROW,3.36654855482346
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.031
Niger,NER,Net migration,SM.POP.NETM,-15778
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.861
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.0100047593981571
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.1944019229433
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.009
Nigeria,NGA,Net migration,SM.POP.NETM,-99722
North Macedonia,MKD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.34
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.61869501137757
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,-0.679308688552216
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.6024390243903
North Macedonia,MKD,Net migration,SM.POP.NETM,-24204
Northern Mariana Islands,MNP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.559
Northern Mariana Islands,MNP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-9.70326849241671
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,-1.95055872430955
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.844
Northern Mariana Islands,MNP,Net migration,SM.POP.NETM,-1551
Norway,NOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.53
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.44339856309783
Norway,NOR,Population growth (annual %),SP.POP.GROW,0.675061373245644
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.9585365853659
Norway,NOR,Net migration,SM.POP.NETM,25707
Oman,OMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.696
Oman,OMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.985733221362153
Oman,OMN,Population growth (annual %),SP.POP.GROW,-0.144431732263903
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.946
Oman,OMN,Net migration,SM.POP.NETM,-117480
Pakistan,PAK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.81
Pakistan,PAK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.778096107046181
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,1.69187124669657
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.729
Pakistan,PAK,Net migration,SM.POP.NETM,-1177220
Palau,PLW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.984
Palau,PLW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.290092619003033
Palau,PLW,Population growth (annual %),SP.POP.GROW,-0.0898573575007226
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.982
Palau,PLW,Net migration,SM.POP.NETM,-46
Panama,PAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.288
Panama,PAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.47570135325034
Panama,PAN,Population growth (annual %),SP.POP.GROW,1.59097727067192
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.514
Panama,PAN,Net migration,SM.POP.NETM,10623
Papua New Guinea,PNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.322
Papua New Guinea,PNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.14824964998061
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,2.25754045467385
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.331
Papua New Guinea,PNG,Net migration,SM.POP.NETM,22978
Paraguay,PRY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.525
Paraguay,PRY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.74219112718859
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,1.35488116957369
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.668
Paraguay,PRY,Net migration,SM.POP.NETM,-16263
Peru,PER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.086
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.502286291227506
Peru,PER,Population growth (annual %),SP.POP.GROW,1.71486934751345
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.275
Peru,PER,Net migration,SM.POP.NETM,74270
Philippines,PHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.215
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.83577546655691
Philippines,PHL,Population growth (annual %),SP.POP.GROW,1.21615534645287
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.68
Philippines,PHL,Net migration,SM.POP.NETM,-6208
Poland,POL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.44
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.60600727341085
Poland,POL,Population growth (annual %),SP.POP.GROW,-0.0244271070993493
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.9048780487805
Poland,POL,Net migration,SM.POP.NETM,7696
Portugal,PRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.44
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.7213025475328
Portugal,PRT,Population growth (annual %),SP.POP.GROW,0.0237334946497115
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6756097560976
Portugal,PRT,Net migration,SM.POP.NETM,63031
Puerto Rico (US),PRI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.982
Puerto Rico (US),PRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.30600530158883
Puerto Rico (US),PRI,Population growth (annual %),SP.POP.GROW,0.364032148393714
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.438
Puerto Rico (US),PRI,Net migration,SM.POP.NETM,10623
Qatar,QAT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.731
Qatar,QAT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.52203684233693
Qatar,QAT,Population growth (annual %),SP.POP.GROW,2.21962210028933
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.945
Qatar,QAT,Net migration,SM.POP.NETM,10557
Romania,ROU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.77
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.47219165400254
Romania,ROU,Population growth (annual %),SP.POP.GROW,-0.526814821936341
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.6073170731707
Romania,ROU,Net migration,SM.POP.NETM,-27909
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.504
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.14202624717367
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,0.037947213753429
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.0839024390244
Russian Federation,RUS,Net migration,SM.POP.NETM,336494
Rwanda,RWA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.985
Rwanda,RWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.97929630145144
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2.28086099658628
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.691
Rwanda,RWA,Net migration,SM.POP.NETM,-24492
Samoa,WSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.061
Samoa,WSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.35744960284687
Samoa,WSM,Population growth (annual %),SP.POP.GROW,1.05329202031498
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.269
Samoa,WSM,Net migration,SM.POP.NETM,-2313
San Marino,SMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.096
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.6505086881123
San Marino,SMR,Population growth (annual %),SP.POP.GROW,0.407603368403658
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,85.257
San Marino,SMR,Net migration,SM.POP.NETM,187
Sao Tome and Principe,STP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.9
Sao Tome and Principe,STP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.482132360625684
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,1.51332392108067
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.043
Sao Tome and Principe,STP,Net migration,SM.POP.NETM,-1716
Saudi Arabia,SAU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.49
Saudi Arabia,SAU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.09951105043169
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,-0.439701419074031
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.313
Saudi Arabia,SAU,Net migration,SM.POP.NETM,191582
Senegal,SEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.1
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.80892290260792
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2.71760793051867
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.668
Senegal,SEN,Net migration,SM.POP.NETM,38386
Serbia,SRB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.52
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.31381889246718
Serbia,SRB,Population growth (annual %),SP.POP.GROW,-0.536610017822353
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.9365853658537
Serbia,SRB,Net migration,SM.POP.NETM,-18891
Seychelles,SYC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.36
Seychelles,SYC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.58155113586345
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,0.887925293341637
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.0463414634146
Seychelles,SYC,Net migration,SM.POP.NETM,1770
Sierra Leone,SLE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.192
Sierra Leone,SLE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.08171137743476
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2.32146457882717
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.593
Sierra Leone,SLE,Net migration,SM.POP.NETM,-2238
Singapore,SGP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.14
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.15539750940367
Singapore,SGP,Population growth (annual %),SP.POP.GROW,1.14428330688929
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.5951219512195
Singapore,SGP,Net migration,SM.POP.NETM,870
Sint Maarten (Dutch part),SXM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.481
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.11581322620327
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,1.6805019872063
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.68
Sint Maarten (Dutch part),SXM,Net migration,SM.POP.NETM,526
Slovak Republic,SVK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.57
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.13758470717096
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,0.135328072840865
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.6658536585366
Slovak Republic,SVK,Net migration,SM.POP.NETM,3128
Slovenia,SVN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.61
Slovenia,SVN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.78704541391961
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,0.696304046333357
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.5292682926829
Slovenia,SVN,Net migration,SM.POP.NETM,16352
Solomon Islands,SLB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.8
Solomon Islands,SLB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.912850986990961
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,2.65049803426017
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.981
Solomon Islands,SLB,Net migration,SM.POP.NETM,-1990
"Somalia, Fed. Rep.",SOM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.56
"Somalia, Fed. Rep.",SOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.886143106142129
"Somalia, Fed. Rep.",SOM,Population growth (annual %),SP.POP.GROW,3.67525774477084
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.249
"Somalia, Fed. Rep.",SOM,Net migration,SM.POP.NETM,53124
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.264
South Africa,ZAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.3803610544763
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,1.64957495527878
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.071
South Africa,ZAF,Net migration,SM.POP.NETM,331124
South Sudan,SSD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.26
South Sudan,SSD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,2.92439531185626
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.129
South Sudan,SSD,Net migration,SM.POP.NETM,65198
Spain,ESP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.23
Spain,ESP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.23303741249605
Spain,ESP,Population growth (annual %),SP.POP.GROW,0.716697775475724
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.8317073170732
Spain,ESP,Net migration,SM.POP.NETM,464783
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.022
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.829146715022418
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,0.611875945764341
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.698
Sri Lanka,LKA,Net migration,SM.POP.NETM,-28426
St. Kitts and Nevis,KNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.568
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.06102179372833
St. Kitts and Nevis,KNA,Population growth (annual %),SP.POP.GROW,-0.119199673543347
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.54
St. Kitts and Nevis,KNA,Net migration,SM.POP.NETM,-202
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.424
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.06027192026241
St. Lucia,LCA,Population growth (annual %),SP.POP.GROW,0.3631466895222
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.249
St. Lucia,LCA,Net migration,SM.POP.NETM,0
St. Martin (French part),MAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.791
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,11.9233703264347
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,-4.96694243141292
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.078
St. Martin (French part),MAF,Net migration,SM.POP.NETM,-2682
St. Vincent and the Grenadines,VCT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.864
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.40193657114291
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,-0.725995928811949
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.994
St. Vincent and the Grenadines,VCT,Net migration,SM.POP.NETM,-982
Sudan,SDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.617
Sudan,SDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-5.00795943799888
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2.93537902352139
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.803
Sudan,SDN,Net migration,SM.POP.NETM,-39491
Suriname,SUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.347
Suriname,SUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.12296002295291
Suriname,SUR,Population growth (annual %),SP.POP.GROW,1.03794155144619
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.773
Suriname,SUR,Net migration,SM.POP.NETM,191
Sweden,SWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.71
Sweden,SWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.51533066980507
Sweden,SWE,Population growth (annual %),SP.POP.GROW,1.01372226345511
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.109756097561
Sweden,SWE,Net migration,SM.POP.NETM,72619
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.48
Switzerland,CHE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.423089633793808
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,0.713313668444329
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.9048780487805
Switzerland,CHE,Net migration,SM.POP.NETM,44517
Syrian Arab Republic,SYR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.878
Syrian Arab Republic,SYR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.63689452644155
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,3.88559879868016
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.97
Syrian Arab Republic,SYR,Net migration,SM.POP.NETM,500985
Tajikistan,TJK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.281
Tajikistan,TJK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.89098971791482
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2.36385658944468
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.962
Tajikistan,TJK,Net migration,SM.POP.NETM,-9041
Tanzania,TZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.866
Tanzania,TZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.71005881950599
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,2.98060939385811
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.007
Tanzania,TZA,Net migration,SM.POP.NETM,-63602
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.285
Thailand,THA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.90583495758329
Thailand,THA,Population growth (annual %),SP.POP.GROW,0.204609851692418
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.197
Thailand,THA,Net migration,SM.POP.NETM,5221
Timor-Leste,TLS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.116
Timor-Leste,TLS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,21.0417576770136
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,1.93928707188808
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.496
Timor-Leste,TLS,Net migration,SM.POP.NETM,3942
Togo,TGO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.45
Togo,TGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.39019138896094
Togo,TGO,Population growth (annual %),SP.POP.GROW,2.44351209316794
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.055
Togo,TGO,Net migration,SM.POP.NETM,-1985
Tonga,TON,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.274
Tonga,TON,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.304760032102536
Tonga,TON,Population growth (annual %),SP.POP.GROW,0.09657445504329
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.292
Tonga,TON,Net migration,SM.POP.NETM,-1778
Trinidad and Tobago,TTO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.578
Trinidad and Tobago,TTO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.118832281215347
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,0.351942101931713
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.836
Trinidad and Tobago,TTO,Net migration,SM.POP.NETM,-19251
Tunisia,TUN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.1
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.650532998075121
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,0.926946081730267
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.599
Tunisia,TUN,Net migration,SM.POP.NETM,-19612
Turkiye,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.89
Turkiye,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.612629741080809
Turkiye,TUR,Population growth (annual %),SP.POP.GROW,1.42969688109789
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.737
Turkiye,TUR,Net migration,SM.POP.NETM,-15690
Turkmenistan,TKM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.834
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.98119112698603
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,2.20552575085177
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.405
Turkmenistan,TKM,Net migration,SM.POP.NETM,19735
Turks and Caicos Islands,TCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.617
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.07340727929571
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,3.79390439929271
