Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2019 [YR2019]
"Korea, Dem. People's Rep.",PRK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.89,1.825
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,0.436879111426513,0.409804313568107
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.246,72.928
"Korea, Dem. People's Rep.",PRK,Net migration,SM.POP.NETM,-3053,-3142
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,24987258,26037632
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.226,0.918
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.27401988865388,1.8889146004307
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.49822508440111,0.347874968577526
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.1170731707317,83.2268292682927
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,52042,128622
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,49554112,51764822
Kosovo,XKX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.223,1.575
Kosovo,XKX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.28831482675317,5.23669676312298
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,-0.331415173591033,-0.457058941890623
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.609,77.249
Kosovo,XKX,Net migration,SM.POP.NETM,-29433,-28829
Kosovo,XKX,"Population, total",SP.POP.TOTL,1788743,1788891
Kuwait,KWT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.044,2.082
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-7.27588260562241,-0.471027646764739
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,5.15506049102987,2.71071332448015
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.7262195121951,81.969756097561
Kuwait,KWT,Net migration,SM.POP.NETM,101566,181
Kuwait,KWT,"Population, total",SP.POP.TOTL,2943372,4442316
Kyrgyz Republic,KGZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.1,3.3
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.88093371727501,2.28120088774463
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,1.4261662918386,2.24236415055009
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.3,71.6
Kyrgyz Republic,KGZ,Net migration,SM.POP.NETM,-6521,47303
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,5467059,6590211
Lao PDR,LAO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.137,2.589
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.94116593325336,3.86091278109465
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,1.47192872108695,1.52576304616693
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.69,67.911
Lao PDR,LAO,Net migration,SM.POP.NETM,-30046,-10305
Lao PDR,LAO,"Population, total",SP.POP.TOTL,6334194,7237636
Latvia,LVA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.36,1.61
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.63514379125596,1.37774612596324
Latvia,LVA,Population growth (annual %),SP.POP.GROW,-2.08130508988111,-0.695239140136066
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.4829268292683,75.3878048780488
Latvia,LVA,Net migration,SM.POP.NETM,-36128,-3416
Latvia,LVA,"Population, total",SP.POP.TOTL,2097555,1913822
Lebanon,LBN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.256,2.327
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.92562408092621,-3.87037166908469
Lebanon,LBN,Population growth (annual %),SP.POP.GROW,0.976748358836896,-3.21837128976045
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.529,78.208
Lebanon,LBN,Net migration,SM.POP.NETM,-40915,-266992
Lebanon,LBN,"Population, total",SP.POP.TOTL,5041288,5794594
Lesotho,LSO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.25,2.924
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.45925951436652,-2.56925986092637
Lesotho,LSO,Population growth (annual %),SP.POP.GROW,0.772821659424366,1.17469837087993
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.045,55.249
Lesotho,LSO,Net migration,SM.POP.NETM,-5886,-6896
Lesotho,LSO,"Population, total",SP.POP.TOTL,1996251,2209405
Liberia,LBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.058,4.257
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.07117998186455,-4.38160849244818
Liberia,LBR,Population growth (annual %),SP.POP.GROW,2.89605811562763,1.98225492944197
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.358,61.232
Liberia,LBR,Net migration,SM.POP.NETM,2850,-19678
Liberia,LBR,"Population, total",SP.POP.TOTL,4058890,5043721
Libya,LBY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.603,2.539
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.90736772244718,-12.4989174222368
Libya,LBY,Population growth (annual %),SP.POP.GROW,2.0390577056462,1.47795950725002
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.196,72.941
Libya,LBY,Net migration,SM.POP.NETM,9611,-1352
Libya,LBY,"Population, total",SP.POP.TOTL,6497839,6951033
Liechtenstein,LIE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.4,1.48
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..
Liechtenstein,LIE,Population growth (annual %),SP.POP.GROW,0.780339504026041,0.825428790511035
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.8414634146342,84.1609756097561
Liechtenstein,LIE,Net migration,SM.POP.NETM,124,271
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,36022,38563
Lithuania,LTU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5,1.43
Lithuania,LTU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.5553360476174,4.97938353929399
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,-2.09694341985475,-0.288120400605037
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.2682926829268,76.2829268292683
Lithuania,LTU,Net migration,SM.POP.NETM,-78887,10665
Lithuania,LTU,"Population, total",SP.POP.TOTL,3097282,2811089
Luxembourg,LUX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.63,1.34
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.88354824324517,0.752174049392224
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,1.8254058035237,1.9628449198635
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.6317073170732,82.6390243902439
Luxembourg,LUX,Net migration,SM.POP.NETM,7909,10503
Luxembourg,LUX,"Population, total",SP.POP.TOTL,506953,620001
"Macao SAR, China",MAC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.07,0.899
"Macao SAR, China",MAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,24.6567815180359,-4.46284857500113
"Macao SAR, China",MAC,Population growth (annual %),SP.POP.GROW,0.373134761285818,1.96865626033754
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2731707317073,83.9292682926829
"Macao SAR, China",MAC,Net migration,SM.POP.NETM,10079,8967
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,537000,672000
Madagascar,MDG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.896,4.221
Madagascar,MDG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.26580252727942,1.73013722889858
Madagascar,MDG,Population growth (annual %),SP.POP.GROW,2.90919662127516,2.60136633480103
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.597,63.504
Madagascar,MDG,Net migration,SM.POP.NETM,-1979,-2976
Madagascar,MDG,"Population, total",SP.POP.TOTL,22183340,28219554
Malawi,MWI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.263,3.952
Malawi,MWI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.76961752338009,2.9515101541935
Malawi,MWI,Population growth (annual %),SP.POP.GROW,2.94779608735928,2.65059567621331
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.787,64.995
Malawi,MWI,Net migration,SM.POP.NETM,-9327,-1837
Malawi,MWI,"Population, total",SP.POP.TOTL,14826463,19025752
Malaysia,MYS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.144,1.777
Malaysia,MYS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.43424070379723,2.75950122381441
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,1.87040612656176,1.59646653343981
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.376,75.9
Malaysia,MYS,Net migration,SM.POP.NETM,157164,203284
Malaysia,MYS,"Population, total",SP.POP.TOTL,28655776,33440596
Maldives,MDV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.349,1.64
Maldives,MDV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.08074690167552,3.71535266829268
Maldives,MDV,Population growth (annual %),SP.POP.GROW,3.53092174013543,3.04593554452725
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.756,79.707
Maldives,MDV,Net migration,SM.POP.NETM,6369,9648
Maldives,MDV,"Population, total",SP.POP.TOTL,360792,487731
Mali,MLI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.579,5.892
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.50416521090007,1.8782927302578
Mali,MLI,Population growth (annual %),SP.POP.GROW,3.2485140091385,3.01814494306617
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.993,59.217
Mali,MLI,Net migration,SM.POP.NETM,-34483,-44373
Mali,MLI,"Population, total",SP.POP.TOTL,15945198,21068405
Malta,MLT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.36,1.14
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.67700103090836,-0.0482197262689539
Malta,MLT,Population growth (annual %),SP.POP.GROW,0.49118281065151,4.05171762437788
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.3975609756098,82.6585365853659
Malta,MLT,Net migration,SM.POP.NETM,741,20302
Malta,MLT,"Population, total",SP.POP.TOTL,414508,503912
Marshall Islands,MHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.673,3.012
Marshall Islands,MHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.48848970412462,13.6597363046024
Marshall Islands,MHL,Population growth (annual %),SP.POP.GROW,0.0480478181120274,-2.86271396531764
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.498,66.047
Marshall Islands,MHL,Net migration,SM.POP.NETM,-1221,-2030
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,52044,44007
Mauritania,MRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.384,4.984
Mauritania,MRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.603277391963445,0.139308524548838
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,3.19159403639576,2.95347297852629
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.661,67.64
Mauritania,MRT,Net migration,SM.POP.NETM,1128,-3019
Mauritania,MRT,"Population, total",SP.POP.TOTL,3390965,4467708
Mauritius,MUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.57,1.4
Mauritius,MUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.12919884822152,2.85812532389771
Mauritius,MUS,Population growth (annual %),SP.POP.GROW,0.237886692890185,0.0322330642925213
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.9673170731707,74.2358536585366
Mauritius,MUS,Net migration,SM.POP.NETM,-2624,-5202
Mauritius,MUS,"Population, total",SP.POP.TOTL,1250400,1265985
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.34,2.02
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.47084286921813,-1.33462176886584
Mexico,MEX,Population growth (annual %),SP.POP.GROW,1.43974472572946,0.950144329831411
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.718,74.53
Mexico,MEX,Net migration,SM.POP.NETM,-40845,-169628
Mexico,MEX,"Population, total",SP.POP.TOTL,113623895,125762982
"Micronesia, Fed. Sts.",FSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.271,2.883
"Micronesia, Fed. Sts.",FSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.65591372014788,3.72960377273995
"Micronesia, Fed. Sts.",FSM,Population growth (annual %),SP.POP.GROW,-0.387012831252087,0.338797095962346
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.892,66.196
"Micronesia, Fed. Sts.",FSM,Net migration,SM.POP.NETM,-1798,-1360
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,107540,110282
Moldova,MDA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.703,1.78
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.20697461136707,5.22280984962049
Moldova,MDA,Population growth (annual %),SP.POP.GROW,-0.0998329740168972,-1.60031653578231
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.876,70.181
Moldova,MDA,Net migration,SM.POP.NETM,-84039,-41233
Moldova,MDA,"Population, total",SP.POP.TOTL,2862354,2664224
Monaco,MCO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.385,2.403
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.393849531303786,7.24738037567747
Monaco,MCO,Population growth (annual %),SP.POP.GROW,2.4388102675618,-0.118012680389237
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.644,86.151
Monaco,MCO,Net migration,SM.POP.NETM,808,-198
Monaco,MCO,"Population, total",SP.POP.TOTL,33163,38109
Mongolia,MNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.4,3
Mongolia,MNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.52004039651671,3.67988421239794
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1.74992683110286,1.8371507310985
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.5056097560976,71.0531707317073
Mongolia,MNG,Net migration,SM.POP.NETM,-6444,8660
Mongolia,MNG,"Population, total",SP.POP.TOTL,2738622,3267673
Montenegro,MNE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.7,1.8
Montenegro,MNE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.54625315972683,4.01064396132608
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,0.183239906425096,0.0502716675485305
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.990243902439,76.6829268292683
Montenegro,MNE,Net migration,SM.POP.NETM,-2276,-4083
Montenegro,MNE,"Population, total",SP.POP.TOTL,619428,626753
Morocco,MAR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.629,2.342
Morocco,MAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.07976488720576,1.81642055572905
Morocco,MAR,Population growth (annual %),SP.POP.GROW,1.35274286216317,1.03022315933698
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.821,74.245
Morocco,MAR,Net migration,SM.POP.NETM,-70510,-91217
Morocco,MAR,"Population, total",SP.POP.TOTL,32467016,36210898
Mozambique,MOZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.66,5.016
Mozambique,MOZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.86194568743883,-0.646283515954551
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,2.67685903538336,2.9397415898529
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.04,61.306
Mozambique,MOZ,Net migration,SM.POP.NETM,-97079,-49080
Mozambique,MOZ,"Population, total",SP.POP.TOTL,22999235,29884380
Myanmar,MMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.335,2.206
Myanmar,MMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.82058943535873,5.83309474734135
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,0.745099607969388,0.702425162747352
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.479,66.457
Myanmar,MMR,Net migration,SM.POP.NETM,-116481,-100783
Myanmar,MMR,"Population, total",SP.POP.TOTL,49024382,52640713
Namibia,NAM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.657,3.404
Namibia,NAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.40996877603639,-3.57649160039189
Namibia,NAM,Population growth (annual %),SP.POP.GROW,1.54841464345813,2.79932223646079
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.093,63.546
Namibia,NAM,Net migration,SM.POP.NETM,-8518,19676
Namibia,NAM,"Population, total",SP.POP.TOTL,2109811,2650494
Nauru,NRU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.019,3.531
Nauru,NRU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.428390793882855,7.45682884832944
Nauru,NRU,Population growth (annual %),SP.POP.GROW,0.269206005345923,0.953874731639391
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.074,61.393
Nauru,NRU,Net migration,SM.POP.NETM,-246,-171
Nauru,NRU,"Population, total",SP.POP.TOTL,10043,11587
Nepal,NPL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.541,2.08
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.16886489216166,5.40192160337149
Nepal,NPL,Population growth (annual %),SP.POP.GROW,0.619710468212554,1.18377302604311
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.772,69.299
Nepal,NPL,Net migration,SM.POP.NETM,-269963,182203
Nepal,NPL,"Population, total",SP.POP.TOTL,27341952,28414064
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.79,1.57
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.800960653466348,1.63214291771632
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.512923100553586,0.65507157480522
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.7024390243902,82.1121951219512
Netherlands,NLD,Net migration,SM.POP.NETM,33703,109003
Netherlands,NLD,"Population, total",SP.POP.TOTL,16615394,17344874
New Caledonia,NCL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.187,2.05
New Caledonia,NCL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-1.42259825448929
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,1.66994351621015,0.0229217470195887
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.992,77.262
New Caledonia,NCL,Net migration,SM.POP.NETM,1956,-2335
New Caledonia,NCL,"Population, total",SP.POP.TOTL,261582,283606
New Zealand,NZL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.17,1.72
New Zealand,NZL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.336940895877831,0.702321766663232
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,1.1117260560215,1.59115889619722
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9048780487805,82.0560975609756
New Zealand,NZL,Net migration,SM.POP.NETM,6722,69770
New Zealand,NZL,"Population, total",SP.POP.TOTL,4350700,4979200
Nicaragua,NIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.596,2.321
Nicaragua,NIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.9388092403868,-4.14856907147293
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,1.41916789623706,1.29742127419157
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.761,73.764
Nicaragua,NIC,Net migration,SM.POP.NETM,-29081,-19730
Nicaragua,NIC,"Population, total",SP.POP.TOTL,5737450,6483657
Niger,NER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.64,6.537
Niger,NER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.60766589552573,2.43270218960372
Niger,NER,Population growth (annual %),SP.POP.GROW,3.72535077368531,3.36654855482346
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.08,60.031
Niger,NER,Net migration,SM.POP.NETM,-8033,-15778
Niger,NER,"Population, total",SP.POP.TOTL,16548835,22947757
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.948,4.861
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.02853779310237,-0.0100047593981571
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.795149361277,2.1944019229433
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.315,53.009
Nigeria,NGA,Net migration,SM.POP.NETM,47966,-99722
Nigeria,NGA,"Population, total",SP.POP.TOTL,166642886,209485641
North Macedonia,MKD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.6,1.34
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.02171749784563,4.61869501137757
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,-0.63937448291812,-0.679308688552216
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.9975609756098,76.6024390243903
North Macedonia,MKD,Net migration,SM.POP.NETM,-16668,-24204
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1946298,1876262
Northern Mariana Islands,MNP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.982,2.559
Northern Mariana Islands,MNP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.70912591649699,-9.70326849241671
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,-2.25570725189976,-1.95055872430955
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.8,77.844
Northern Mariana Islands,MNP,Net migration,SM.POP.NETM,-1587,-1551
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,54091,48129
Norway,NOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.95,1.53
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.460631240331892,0.44339856309783
Norway,NOR,Population growth (annual %),SP.POP.GROW,1.24566617956207,0.675061373245644
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9975609756098,82.9585365853659
Norway,NOR,Net migration,SM.POP.NETM,42865,25707
Norway,NOR,"Population, total",SP.POP.TOTL,4889252,5347896
Oman,OMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.973,2.696
Oman,OMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.232906393185388,-0.985733221362153
Oman,OMN,Population growth (annual %),SP.POP.GROW,2.6751170964985,-0.144431732263903
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.184,79.946
Oman,OMN,Net migration,SM.POP.NETM,28717,-117480
Oman,OMN,"Population, total",SP.POP.TOTL,2757446,4591241
Pakistan,PAK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.398,3.81
Pakistan,PAK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.97547471765489,0.778096107046181
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,2.47081701538021,1.69187124669657
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.378,66.729
Pakistan,PAK,Net migration,SM.POP.NETM,-431902,-1177220
Pakistan,PAK,"Population, total",SP.POP.TOTL,199239047,230800899
Palau,PLW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.937,1.984
Palau,PLW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.790317696963982,0.290092619003033
Palau,PLW,Population growth (annual %),SP.POP.GROW,-1.68714418256042,-0.0898573575007226
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.347,68.982
Palau,PLW,Net migration,SM.POP.NETM,-392,-46
Palau,PLW,"Population, total",SP.POP.TOTL,18396,17798
Panama,PAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.587,2.288
Panama,PAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.19797204867427,1.47570135325034
Panama,PAN,Population growth (annual %),SP.POP.GROW,1.78385792968885,1.59097727067192
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.417,78.514
Panama,PAN,Net migration,SM.POP.NETM,4953,10623
Panama,PAN,"Population, total",SP.POP.TOTL,3628535,4234700
Papua New Guinea,PNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.883,3.322
Papua New Guinea,PNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.85231014831385,2.14824964998061
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,3.01998467654888,2.25754045467385
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.056,65.331
Papua New Guinea,PNG,Net migration,SM.POP.NETM,50106,22978
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,7633523,9609010
Paraguay,PRY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.695,2.525
Paraguay,PRY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.80314731436218,-1.74219112718859
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,1.16985801191993,1.35488116957369
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.551,73.668
Paraguay,PRY,Net migration,SM.POP.NETM,-26169,-16263
Paraguay,PRY,"Population, total",SP.POP.TOTL,5737971,6515058
Peru,PER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.421,2.086
