Country Name,Country Code,Series Name,Series Code,2010 [YR2010]
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.04
Mozambique,MOZ,Net migration,SM.POP.NETM,-97079
Myanmar,MMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.335
Myanmar,MMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.82058943535873
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,0.745099607969388
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.479
Myanmar,MMR,Net migration,SM.POP.NETM,-116481
Namibia,NAM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.657
Namibia,NAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.40996877603639
Namibia,NAM,Population growth (annual %),SP.POP.GROW,1.54841464345813
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.093
Namibia,NAM,Net migration,SM.POP.NETM,-8518
Nauru,NRU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.019
Nauru,NRU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.428390793882855
Nauru,NRU,Population growth (annual %),SP.POP.GROW,0.269206005345923
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.074
Nauru,NRU,Net migration,SM.POP.NETM,-246
Nepal,NPL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.541
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.16886489216166
Nepal,NPL,Population growth (annual %),SP.POP.GROW,0.619710468212554
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.772
Nepal,NPL,Net migration,SM.POP.NETM,-269963
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.79
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.800960653466348
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.512923100553586
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.7024390243902
Netherlands,NLD,Net migration,SM.POP.NETM,33703
New Caledonia,NCL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.187
New Caledonia,NCL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,1.66994351621015
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.992
New Caledonia,NCL,Net migration,SM.POP.NETM,1956
New Zealand,NZL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.17
New Zealand,NZL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.336940895877831
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,1.1117260560215
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9048780487805
New Zealand,NZL,Net migration,SM.POP.NETM,6722
Nicaragua,NIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.596
Nicaragua,NIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.9388092403868
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,1.41916789623706
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.761
Nicaragua,NIC,Net migration,SM.POP.NETM,-29081
Niger,NER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.64
Niger,NER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.60766589552573
Niger,NER,Population growth (annual %),SP.POP.GROW,3.72535077368531
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.08
Niger,NER,Net migration,SM.POP.NETM,-8033
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.948
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.02853779310237
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.795149361277
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.315
Nigeria,NGA,Net migration,SM.POP.NETM,47966
North Macedonia,MKD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.6
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.02171749784563
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,-0.63937448291812
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.9975609756098
North Macedonia,MKD,Net migration,SM.POP.NETM,-16668
Northern Mariana Islands,MNP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.982
Northern Mariana Islands,MNP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.70912591649699
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,-2.25570725189976
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.8
Northern Mariana Islands,MNP,Net migration,SM.POP.NETM,-1587
Norway,NOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.95
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.460631240331892
Norway,NOR,Population growth (annual %),SP.POP.GROW,1.24566617956207
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9975609756098
Norway,NOR,Net migration,SM.POP.NETM,42865
Oman,OMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.973
Oman,OMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.232906393185388
Oman,OMN,Population growth (annual %),SP.POP.GROW,2.6751170964985
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.184
Oman,OMN,Net migration,SM.POP.NETM,28717
Pakistan,PAK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.398
Pakistan,PAK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.97547471765489
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,2.47081701538021
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.378
Pakistan,PAK,Net migration,SM.POP.NETM,-431902
Palau,PLW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.937
Palau,PLW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.790317696963982
Palau,PLW,Population growth (annual %),SP.POP.GROW,-1.68714418256042
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.347
Palau,PLW,Net migration,SM.POP.NETM,-392
Panama,PAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.587
Panama,PAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.19797204867427
Panama,PAN,Population growth (annual %),SP.POP.GROW,1.78385792968885
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.417
Panama,PAN,Net migration,SM.POP.NETM,4953
Papua New Guinea,PNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.883
Papua New Guinea,PNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.85231014831385
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,3.01998467654888
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.056
Papua New Guinea,PNG,Net migration,SM.POP.NETM,50106
Paraguay,PRY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.695
Paraguay,PRY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.80314731436218
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,1.16985801191993
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.551
Paraguay,PRY,Net migration,SM.POP.NETM,-26169
Peru,PER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.421
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.6277436246787
Peru,PER,Population growth (annual %),SP.POP.GROW,0.652636898148331
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.886
Peru,PER,Net migration,SM.POP.NETM,-181302
Philippines,PHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.315
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.15869430276467
Philippines,PHL,Population growth (annual %),SP.POP.GROW,2.04795425200975
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.883
Philippines,PHL,Net migration,SM.POP.NETM,13556
Poland,POL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.41
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.46400853867873
Poland,POL,Population growth (annual %),SP.POP.GROW,-0.285609121534849
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.2463414634146
Poland,POL,Net migration,SM.POP.NETM,119623
Portugal,PRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.69092746716328
Portugal,PRT,Population growth (annual %),SP.POP.GROW,0.0459100367184907
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.0268292682927
Portugal,PRT,Net migration,SM.POP.NETM,-5627
Puerto Rico (US),PRI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.6235
Puerto Rico (US),PRI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0130918561743698
Puerto Rico (US),PRI,Population growth (annual %),SP.POP.GROW,-0.427201373092374
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.717
Puerto Rico (US),PRI,Net migration,SM.POP.NETM,-30960
Qatar,QAT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.137
Qatar,QAT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,19.0058466072559
Qatar,QAT,Population growth (annual %),SP.POP.GROW,0.491609879237911
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.444
Qatar,QAT,Net migration,SM.POP.NETM,90620
Romania,ROU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.59
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.33335291355054
Romania,ROU,Population growth (annual %),SP.POP.GROW,-0.593959183588628
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.4585365853659
Romania,ROU,Net migration,SM.POP.NETM,-122364
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.567
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.45309639834757
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,0.0448964884428055
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.8412195121951
Russian Federation,RUS,Net migration,SM.POP.NETM,307555
Rwanda,RWA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.522
Rwanda,RWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.65979796365141
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2.52365134392041
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.804
Rwanda,RWA,Net migration,SM.POP.NETM,-29501
Samoa,WSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.52
Samoa,WSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.29451664588825
Samoa,WSM,Population growth (annual %),SP.POP.GROW,0.785366135493998
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.451
Samoa,WSM,Net migration,SM.POP.NETM,-3197
San Marino,SMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.459
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-6.05328650752219
San Marino,SMR,Population growth (annual %),SP.POP.GROW,0.615052590123215
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.464
San Marino,SMR,Net migration,SM.POP.NETM,592
Sao Tome and Principe,STP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.769
Sao Tome and Principe,STP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.755150615358019
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,2.1960816383463
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.867
Sao Tome and Principe,STP,Net migration,SM.POP.NETM,-1529
Saudi Arabia,SAU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.81
Saudi Arabia,SAU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.08720360847519
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,-0.992481797243179
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.616
Saudi Arabia,SAU,Net migration,SM.POP.NETM,504955
Senegal,SEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.055
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.952269607225944
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2.38690195279185
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.221
Senegal,SEN,Net migration,SM.POP.NETM,-69888
Serbia,SRB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.4
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.02027692991339
Serbia,SRB,Population growth (annual %),SP.POP.GROW,-0.402005900874718
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.3365853658537
Serbia,SRB,Net migration,SM.POP.NETM,3632
Seychelles,SYC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.16
Seychelles,SYC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.62737013590673
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,2.79232906929128
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1975609756098
Seychelles,SYC,Net migration,SM.POP.NETM,740
Sierra Leone,SLE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.327
Sierra Leone,SLE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.5002192188053
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2.72150859888002
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.927
Sierra Leone,SLE,Net migration,SM.POP.NETM,7983
Singapore,SGP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.15
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,12.5085215498552
Singapore,SGP,Population growth (annual %),SP.POP.GROW,1.77183287926401
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.5414634146342
Singapore,SGP,Net migration,SM.POP.NETM,72571
Sint Maarten (Dutch part),SXM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.848
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.2746924085417
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,0.900652591853574
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.821
Sint Maarten (Dutch part),SXM,Net migration,SM.POP.NETM,-24
Slovak Republic,SVK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.43
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.69110844613654
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,0.0931912731899838
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.1121951219512
Slovak Republic,SVK,Net migration,SM.POP.NETM,-1814
Slovenia,SVN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.57
Slovenia,SVN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.672167911403392
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,0.43607948463593
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.4219512195122
Slovenia,SVN,Net migration,SM.POP.NETM,-410
Solomon Islands,SLB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.341
Solomon Islands,SLB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.65633575453435
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,2.82139788482931
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.669
Solomon Islands,SLB,Net migration,SM.POP.NETM,5040
"Somalia, Fed. Rep.",SOM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.322
"Somalia, Fed. Rep.",SOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.0791048970797
"Somalia, Fed. Rep.",SOM,Population growth (annual %),SP.POP.GROW,2.48169887268086
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.9
"Somalia, Fed. Rep.",SOM,Net migration,SM.POP.NETM,-88448
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.445
South Africa,ZAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.82804672464107
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,1.1829095702162
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.886
South Africa,ZAF,Net migration,SM.POP.NETM,68563
South Sudan,SSD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.318
South Sudan,SSD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0553052206663267
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,5.29254618151503
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.485
South Sudan,SSD,Net migration,SM.POP.NETM,299402
Spain,ESP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.37
Spain,ESP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.365660089983677
Spain,ESP,Population growth (annual %),SP.POP.GROW,0.460408305051304
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6268292682927
Spain,ESP,Net migration,SM.POP.NETM,69406
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.134
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.38142864786508
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,0.589181271319281
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.463
Sri Lanka,LKA,Net migration,SM.POP.NETM,-98060
St. Kitts and Nevis,KNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.762
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0951505914335229
St. Kitts and Nevis,KNA,Population growth (annual %),SP.POP.GROW,-0.149314248854052
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.452
St. Kitts and Nevis,KNA,Net migration,SM.POP.NETM,-449
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.673
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.278750187807233
St. Lucia,LCA,Population growth (annual %),SP.POP.GROW,0.608614599646534
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.768
St. Lucia,LCA,Net migration,SM.POP.NETM,-170
St. Martin (French part),MAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.4
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,0.965137402578689
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.752
St. Martin (French part),MAF,Net migration,SM.POP.NETM,-357
St. Vincent and the Grenadines,VCT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.144
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.99351095016873
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,-0.498034748761649
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.66
St. Vincent and the Grenadines,VCT,Net migration,SM.POP.NETM,-1371
Sudan,SDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.141
Sudan,SDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.758886048751407
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2.41578933319134
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.979
Sudan,SDN,Net migration,SM.POP.NETM,-339466
Suriname,SUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.688
Suriname,SUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.95347703289852
Suriname,SUR,Population growth (annual %),SP.POP.GROW,1.16234546951658
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.626
Suriname,SUR,Net migration,SM.POP.NETM,-1138
Sweden,SWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.98
Sweden,SWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.853016846231
Sweden,SWE,Population growth (annual %),SP.POP.GROW,0.852524628765313
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4512195121951
Sweden,SWE,Net migration,SM.POP.NETM,51175
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.52
Switzerland,CHE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.17363798688378
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,1.0415580576588
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2463414634147
Switzerland,CHE,Net migration,SM.POP.NETM,76388
Syrian Arab Republic,SYR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.355
Syrian Arab Republic,SYR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.82697106833621
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,2.27386735787712
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.542
Syrian Arab Republic,SYR,Net migration,SM.POP.NETM,-54359
Tajikistan,TJK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.457
Tajikistan,TJK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.24657467143167
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2.13859732955825
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.37
Tajikistan,TJK,Net migration,SM.POP.NETM,-33733
Tanzania,TZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.225
Tanzania,TZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.67041498018565
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,2.54448522649017
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.127
Tanzania,TZA,Net migration,SM.POP.NETM,-122020
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.562
Thailand,THA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.79479928649167
Thailand,THA,Population growth (annual %),SP.POP.GROW,0.670617338343587
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.012
Thailand,THA,Net migration,SM.POP.NETM,52791
Timor-Leste,TLS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.816
Timor-Leste,TLS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.7211928053722
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,2.41648998363508
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.66
Timor-Leste,TLS,Net migration,SM.POP.NETM,470
Togo,TGO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.087
Togo,TGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.01287149732366
Togo,TGO,Population growth (annual %),SP.POP.GROW,2.72101716624637
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.227
Togo,TGO,Net migration,SM.POP.NETM,-1964
Tonga,TON,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.879
Tonga,TON,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.639458308941471
Tonga,TON,Population growth (annual %),SP.POP.GROW,0.183594875501069
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.319
Tonga,TON,Net migration,SM.POP.NETM,-2097
Trinidad and Tobago,TTO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.614
Trinidad and Tobago,TTO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.72667409792857
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,0.579036711567976
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.809
Trinidad and Tobago,TTO,Net migration,SM.POP.NETM,-2230
Tunisia,TUN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.075
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.86835635362381
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,1.07673286637757
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.438
Tunisia,TUN,Net migration,SM.POP.NETM,-14168
Turkiye,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.08
Turkiye,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.79208232586733
Turkiye,TUR,Population growth (annual %),SP.POP.GROW,1.51943093763293
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.964
Turkiye,TUR,Net migration,SM.POP.NETM,55532
Turkmenistan,TKM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.848
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.98701634742274
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,2.0473578649564
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.608
Turkmenistan,TKM,Net migration,SM.POP.NETM,6621
Turks and Caicos Islands,TCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.907
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.92353368570767
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,3.94722663611378
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.784
Turks and Caicos Islands,TCA,Net migration,SM.POP.NETM,863
Tuvalu,TUV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.442
